date,category,debit,credit,balance
2024-03-15 00:00:00,Loan_Repayment,1479.98,0.0,6509.4
2024-03-16 02:52:13,Motel,163.86,0.0,6345.54
2024-03-16 18:41:32,EMI,184.57,0.0,6160.97
2024-03-21 14:19:33,Market,373.08,0.0,5787.89
2024-03-29 00:00:00,Salary,0.0,11380.78,17168.67
2024-03-29 00:08:42,Clothing,968.2,0.0,16200.47
2024-03-29 16:06:31,Sport,26.29,0.0,16174.18
2024-03-29 19:57:07,Rent Car,222.94,0.0,15951.24
2024-03-30 17:04:00,Film/enjoyment,279.64,0.0,15671.6
2024-03-31 19:26:41,Utility/Bills,99.21,0.0,15572.39
2024-04-01 00:00:00,EMI,1379.05,0.0,14193.34
2024-04-01 20:12:15,Fuel,122.37,0.0,14070.97
2024-04-02 02:21:44,Coffee,73.13,0.0,13997.84
2024-04-02 04:40:01,Communal,38.85,0.0,13958.99
2024-04-02 20:14:04,Market,84.01,0.0,13874.98
2024-04-03 20:49:29,Business lunch,248.1,0.0,13626.88
2024-04-04 06:24:33,Fuel,67.04,0.0,13559.84
2024-04-04 09:45:40,Coffee,86.24,0.0,13473.6
2024-04-04 22:39:22,Communal,97.18,0.0,13376.42
2024-04-05 00:00:00,Utility/Bills,1570.18,0.0,11806.24
2024-04-05 04:52:51,Joy,167.15,0.0,11639.09
2024-04-05 08:17:02,Events,111.01,0.0,11528.08
2024-04-05 16:57:27,Taxi,204.96,0.0,11323.12
2024-04-05 22:55:09,Fuel,274.72,0.0,11048.4
2024-04-06 00:01:02,Joy,290.71,0.0,10757.69
2024-04-06 04:23:38,Utility/Bills,260.08,0.0,10497.61
2024-04-06 10:02:05,Communal,233.91,0.0,10263.7
2024-04-06 12:23:15,EMI,120.17,0.0,10143.53
2024-04-07 00:14:10,Business lunch,190.91,0.0,9952.62
2024-04-07 04:55:35,EMI,175.79,0.0,9776.83
2024-04-07 15:49:53,Learning,976.29,0.0,8800.54
2024-04-07 17:18:53,Utility/Bills,286.19,0.0,8514.35
2024-04-08 11:46:36,Joy,201.92,0.0,8312.43
2024-04-08 18:11:32,Travel,216.53,0.0,8095.9
2024-04-10 22:08:01,EMI,147.0,0.0,7948.9
2024-04-11 05:14:56,Film/enjoyment,189.95,0.0,7758.95
2024-04-11 10:35:17,Phone,233.16,0.0,7525.79
2024-04-12 13:05:06,Joy,71.28,0.0,7454.51
2024-04-12 19:08:53,Motel,248.96,0.0,7205.55
2024-04-13 01:57:51,Joy,75.12,0.0,7130.43
2024-04-14 17:34:20,Rent Car,89.45,0.0,7040.98
2024-04-14 18:20:15,Travel,41.27,0.0,6999.71
2024-04-15 00:00:00,Loan_Repayment,1026.54,0.0,5973.17
2024-04-16 15:49:49,Market,110.53,0.0,5862.64
2024-04-18 12:04:03,Utility/Bills,148.22,0.0,5714.42
2024-04-19 00:27:01,Transport,82.55,0.0,5631.87
2024-04-19 10:36:38,Transport,16.99,0.0,5614.88
2024-04-27 17:33:10,Market,228.09,0.0,5386.79
2024-04-30 00:00:00,Salary,0.0,12054.85,17441.64
2024-04-30 19:58:53,Sport,192.11,0.0,17249.53
2024-04-30 20:52:09,Market,315.92,0.0,16933.61
2024-05-01 00:00:00,EMI,1454.73,0.0,15478.88
2024-05-01 00:50:02,Sport,68.22,0.0,15410.66
2024-05-01 03:26:21,Film/enjoyment,161.76,0.0,15248.9
2024-05-01 06:21:04,Taxi,187.06,0.0,15061.84
2024-05-01 15:29:02,Learning,922.98,0.0,14138.86
2024-05-02 06:12:01,Sport,22.43,0.0,14116.43
2024-05-02 07:22:39,Learning,1220.18,0.0,12896.25
2024-05-02 15:45:36,Business lunch,278.42,0.0,12617.83
2024-05-02 23:41:59,Market,95.65,0.0,12522.18
2024-05-03 01:20:31,Business_expenses,269.26,0.0,12252.92
2024-05-04 07:17:08,Travel,240.47,0.0,12012.45
2024-05-04 08:56:13,Phone,242.54,0.0,11769.91
2024-05-04 14:00:46,Clothing,617.72,0.0,11152.19
2024-05-04 23:00:46,Events,179.95,0.0,10972.24
2024-05-05 00:00:00,Utility/Bills,1088.93,0.0,9883.31
2024-05-05 11:21:55,Joy,36.68,0.0,9846.63
2024-05-08 06:28:21,Transport,49.18,0.0,9797.45
2024-05-09 19:56:21,Events,209.6,0.0,9587.85
2024-05-10 08:42:49,Market,297.07,0.0,9290.78
2024-05-10 20:45:30,Taxi,277.1,0.0,9013.68
2024-05-11 06:20:46,Joy,189.92,0.0,8823.76
2024-05-12 10:10:06,Business_expenses,148.8,0.0,8674.96
2024-05-13 17:03:46,Phone,23.97,0.0,8650.99
2024-05-13 23:22:43,Business_expenses,101.88,0.0,8549.11
2024-05-15 00:00:00,Loan_Repayment,1783.65,0.0,6765.46
2024-05-17 05:36:19,Restaurant,444.96,0.0,6320.5
2024-05-19 04:00:05,Business_expenses,223.47,0.0,6097.03
2024-05-22 13:38:20,Utility/Bills,89.36,0.0,6007.67
2024-05-27 22:07:20,Market,313.83,0.0,5693.84
2024-05-31 00:00:00,Salary,0.0,12007.18,17701.02
2024-05-31 22:15:55,Motel,252.15,0.0,17448.87
2024-06-01 00:00:00,EMI,2242.11,0.0,15206.76
2024-06-01 04:26:15,Clothing,478.91,0.0,14727.85
2024-06-01 13:43:08,Taxi,125.91,0.0,14601.94
2024-06-01 23:21:21,Business lunch,146.21,0.0,14455.73
2024-06-02 21:38:18,Restaurant,504.51,0.0,13951.22
2024-06-03 09:17:57,Travel,178.16,0.0,13773.06
2024-06-03 18:50:47,Taxi,202.83,0.0,13570.23
2024-06-03 22:14:45,Market,149.55,0.0,13420.68
2024-06-03 22:48:52,Restaurant,413.03,0.0,13007.65
2024-06-04 13:31:09,Transport,44.49,0.0,12963.16
2024-06-04 15:51:37,Coffee,72.79,0.0,12890.37
2024-06-04 17:43:50,Business_expenses,196.45,0.0,12693.92
2024-06-04 18:18:01,Film/enjoyment,224.73,0.0,12469.19
2024-06-05 00:00:00,Utility/Bills,985.47,0.0,11483.72
2024-06-05 09:39:55,Clothing,956.22,0.0,10527.5
2024-06-05 11:50:59,Business lunch,165.47,0.0,10362.03
2024-06-05 17:10:42,EMI,233.81,0.0,10128.22
2024-06-05 17:56:20,Events,23.92,0.0,10104.3
2024-06-06 22:50:20,Tech,568.57,0.0,9535.73
2024-06-07 18:37:49,Fuel,229.97,0.0,9305.76
2024-06-08 00:26:15,Learning,808.44,0.0,8497.32
2024-06-08 17:38:18,Clothing,668.4,0.0,7828.92
2024-06-09 01:19:15,Taxi,117.27,0.0,7711.65
2024-06-10 06:00:42,Business_expenses,192.93,0.0,7518.72
2024-06-10 11:16:32,Other,138.3,0.0,7380.42
2024-06-11 06:32:42,Market,185.71,0.0,7194.71
2024-06-14 14:11:30,Health,1158.29,0.0,6036.42
2024-06-14 19:22:47,Business_expenses,39.99,0.0,5996.43
2024-06-15 00:00:00,Loan_Repayment,1206.43,0.0,4790.0
2024-06-20 20:18:53,Utility/Bills,39.04,0.0,4750.96
2024-06-26 03:29:50,Utility/Bills,99.77,0.0,4651.19
2024-06-28 00:00:00,Salary,0.0,11230.39,15881.58
2024-06-28 06:09:44,Sport,259.87,0.0,15621.71
2024-06-28 20:51:30,Film/enjoyment,97.24,0.0,15524.47
2024-06-28 23:48:38,Loan_Repayment,102.67,0.0,15421.8
2024-06-29 00:43:08,EMI,49.98,0.0,15371.82
2024-06-29 04:30:41,Business_expenses,92.3,0.0,15279.52
2024-06-29 13:26:26,Other,131.17,0.0,15148.35
2024-06-29 21:41:49,Utility/Bills,136.66,0.0,15011.69
2024-06-30 03:19:12,Restaurant,493.44,0.0,14518.25
2024-06-30 13:16:19,Transport,37.83,0.0,14480.42
