date,category,debit,credit,balance
2024-03-01 21:35:05,Film/enjoyment,113.48,0.0,23075.79
2024-03-01 23:22:21,Market,396.85,0.0,22678.94
2024-03-02 02:13:23,Business_expenses,277.36,0.0,22401.58
2024-03-02 16:32:59,Sport,177.16,0.0,22224.42
2024-03-02 16:34:56,Learning,1185.77,0.0,21038.65
2024-03-02 16:50:00,Travel,60.53,0.0,20978.12
2024-03-03 05:41:03,Market,64.29,0.0,20913.83
2024-03-04 03:38:04,EMI,221.9,0.0,20691.93
2024-03-04 07:56:11,Other,62.51,0.0,20629.42
2024-03-04 20:42:24,Business_expenses,111.18,0.0,20518.24
2024-03-05 00:00:00,Utility/Bills,2013.39,0.0,18504.85
2024-03-05 16:12:48,Health,380.02,0.0,18124.83
2024-03-06 15:55:22,Tech,274.02,0.0,17850.81
2024-03-06 15:58:44,Film/enjoyment,23.76,0.0,17827.05
2024-03-06 17:09:26,Rent Car,92.63,0.0,17734.42
2024-03-06 19:37:47,Film/enjoyment,264.59,0.0,17469.83
2024-03-07 21:10:43,Business_expenses,224.34,0.0,17245.49
2024-03-08 06:46:24,Fuel,194.94,0.0,17050.55
2024-03-08 17:30:14,Clothing,981.97,0.0,16068.58
2024-03-09 01:33:39,Joy,250.09,0.0,15818.49
2024-03-09 05:04:46,EMI,209.27,0.0,15609.22
2024-03-09 19:01:23,Health,555.84,0.0,15053.38
2024-03-11 03:18:08,Coffee,48.66,0.0,15004.72
2024-03-11 11:17:15,Motel,192.8,0.0,14811.92
2024-03-12 13:40:31,EMI,116.68,0.0,14695.24
2024-03-12 23:09:05,Health,712.82,0.0,13982.42
2024-03-13 04:25:40,Travel,180.29,0.0,13802.13
2024-03-13 14:38:15,Learning,1104.34,0.0,12697.79
2024-03-14 14:22:48,Fuel,211.36,0.0,12486.43
2024-03-15 00:00:00,Loan_Repayment,1642.72,0.0,10843.71
2024-03-15 05:02:42,Phone,164.57,0.0,10679.14
2024-03-17 04:20:06,Motel,63.2,0.0,10615.94
2024-03-19 05:08:09,Travel,102.61,0.0,10513.33
2024-03-21 15:15:06,Coffee,10.85,0.0,10502.48
2024-03-22 23:37:22,Utility/Bills,298.16,0.0,10204.32
2024-03-23 04:44:30,Events,66.11,0.0,10138.21
2024-03-23 07:48:52,Market,126.69,0.0,10011.52
2024-03-24 03:08:27,Film/enjoyment,237.42,0.0,9774.1
2024-03-25 07:22:03,Taxi,83.1,0.0,9691.0
2024-03-29 00:00:00,Salary,0.0,15461.36,25152.36
2024-03-29 12:27:47,Taxi,204.07,0.0,24948.29
2024-03-29 17:04:43,Travel,75.79,0.0,24872.5
2024-03-29 22:59:01,Clothing,488.79,0.0,24383.71
2024-03-30 03:01:26,Sport,46.01,0.0,24337.7
2024-03-31 00:31:43,Film/enjoyment,180.96,0.0,24156.74
2024-03-31 07:47:34,Joy,71.33,0.0,24085.41
2024-04-01 00:00:00,EMI,3084.1,0.0,21001.31
2024-04-01 05:23:40,Loan_Repayment,96.58,0.0,20904.73
2024-04-01 09:33:54,Tech,815.33,0.0,20089.4
2024-04-01 14:39:00,Loan_Repayment,201.27,0.0,19888.13
2024-04-01 18:42:10,Business lunch,546.79,0.0,19341.34
2024-04-02 01:39:03,Phone,101.12,0.0,19240.22
2024-04-03 09:59:41,Travel,91.19,0.0,19149.03
2024-04-04 21:48:18,Business lunch,121.62,0.0,19027.41
2024-04-04 22:57:40,Utility/Bills,74.98,0.0,18952.43
2024-04-05 00:00:00,Utility/Bills,1175.85,0.0,17776.58
2024-04-05 00:10:42,Business_expenses,35.12,0.0,17741.46
2024-04-05 20:23:22,EMI,159.47,0.0,17581.99
2024-04-05 22:41:05,EMI,257.26,0.0,17324.73
2024-04-06 04:07:12,Sport,75.11,0.0,17249.62
2024-04-06 17:47:50,Motel,20.28,0.0,17229.34
2024-04-06 20:23:58,Rent Car,24.14,0.0,17205.2
2024-04-07 04:30:59,Market,138.22,0.0,17066.98
2024-04-07 07:24:57,Transport,84.74,0.0,16982.24
2024-04-07 20:01:34,Fuel,393.31,0.0,16588.93
2024-04-07 20:22:59,Rent Car,189.19,0.0,16399.74
2024-04-08 02:30:18,Utility/Bills,243.16,0.0,16156.58
2024-04-08 14:03:55,Restaurant,205.77,0.0,15950.81
2024-04-09 07:19:45,Utility/Bills,102.01,0.0,15848.8
2024-04-09 10:43:58,Health,1048.15,0.0,14800.65
2024-04-12 03:19:55,Joy,41.18,0.0,14759.47
2024-04-12 14:16:01,Events,177.86,0.0,14581.61
2024-04-15 00:00:00,Loan_Repayment,1425.28,0.0,13156.33
2024-04-15 07:45:22,Loan_Repayment,131.92,0.0,13024.41
2024-04-17 19:22:30,Travel,249.16,0.0,12775.25
2024-04-17 21:06:36,Joy,28.79,0.0,12746.46
2024-04-19 02:38:00,Sport,131.25,0.0,12615.21
2024-04-22 07:04:18,Communal,66.14,0.0,12549.07
2024-04-22 13:30:31,Travel,50.66,0.0,12498.41
2024-04-25 11:47:49,Tech,102.31,0.0,12396.1
2024-04-29 00:36:50,Events,226.39,0.0,12169.71
2024-04-29 19:44:09,Joy,263.71,0.0,11906.0
2024-04-30 00:00:00,Salary,0.0,15209.44,27115.44
2024-04-30 06:00:52,Business lunch,368.27,0.0,26747.17
2024-04-30 07:07:23,Film/enjoyment,218.05,0.0,26529.12
2024-04-30 12:16:42,Tech,148.61,0.0,26380.51
2024-04-30 17:57:23,Business_expenses,176.61,0.0,26203.9
2024-05-01 00:00:00,EMI,2972.28,0.0,23231.62
2024-05-01 21:40:41,Travel,115.18,0.0,23116.44
2024-05-02 17:12:35,Coffee,36.59,0.0,23079.85
2024-05-02 23:06:11,Coffee,21.9,0.0,23057.95
2024-05-03 05:39:52,EMI,119.17,0.0,22938.78
2024-05-04 04:32:40,Learning,719.7,0.0,22219.08
2024-05-04 06:41:25,Business_expenses,54.9,0.0,22164.18
2024-05-04 07:43:44,Business lunch,349.65,0.0,21814.53
2024-05-04 20:44:06,Communal,156.25,0.0,21658.28
2024-05-05 00:00:00,Utility/Bills,1553.27,0.0,20105.01
2024-05-05 05:06:10,Utility/Bills,29.92,0.0,20075.09
2024-05-05 21:23:54,EMI,287.09,0.0,19788.0
2024-05-06 02:22:35,Rent Car,219.0,0.0,19569.0
2024-05-07 01:12:34,Tech,320.77,0.0,19248.23
2024-05-08 22:09:56,Business lunch,240.71,0.0,19007.52
2024-05-09 01:27:38,Transport,14.23,0.0,18993.29
2024-05-09 08:39:43,Clothing,187.28,0.0,18806.01
2024-05-09 16:09:02,Tech,545.22,0.0,18260.79
2024-05-10 00:07:57,Coffee,12.95,0.0,18247.84
2024-05-10 03:28:29,Business_expenses,153.35,0.0,18094.49
2024-05-10 06:24:02,Clothing,948.43,0.0,17146.06
2024-05-11 01:01:18,Travel,22.72,0.0,17123.34
2024-05-11 09:02:34,Learning,654.15,0.0,16469.19
2024-05-11 23:30:19,Events,242.3,0.0,16226.89
2024-05-12 00:58:59,Health,1141.17,0.0,15085.72
2024-05-12 03:10:38,Market,208.1,0.0,14877.62
2024-05-12 13:23:00,Clothing,822.48,0.0,14055.14
2024-05-12 17:51:59,Transport,38.92,0.0,14016.22
2024-05-13 21:09:32,Joy,39.8,0.0,13976.42
2024-05-14 03:56:26,Business_expenses,289.32,0.0,13687.1
2024-05-14 13:48:06,Tech,253.76,0.0,13433.34
2024-05-15 00:00:00,Loan_Repayment,2444.71,0.0,10988.63
2024-05-16 02:13:53,Travel,95.24,0.0,10893.39
2024-05-16 21:04:08,Joy,40.13,0.0,10853.26
2024-05-17 09:37:30,Taxi,275.95,0.0,10577.31
2024-05-19 22:22:46,Travel,159.46,0.0,10417.85
2024-05-20 03:23:41,Transport,59.79,0.0,10358.06
2024-05-20 15:50:42,Events,170.53,0.0,10187.53
2024-05-21 10:14:57,Transport,23.17,0.0,10164.36
2024-05-23 12:31:54,Taxi,153.4,0.0,10010.96
2024-05-24 05:50:36,Communal,250.65,0.0,9760.31
2024-05-24 12:54:58,Travel,137.35,0.0,9622.96
2024-05-28 10:16:08,Market,372.2,0.0,9250.76
2024-05-31 00:00:00,Salary,0.0,15658.45,24909.21
2024-05-31 14:19:17,Film/enjoyment,293.87,0.0,24615.34
2024-05-31 23:37:29,Film/enjoyment,127.34,0.0,24488.0
2024-06-01 00:00:00,EMI,2614.41,0.0,21873.59
2024-06-01 13:14:56,Learning,1225.33,0.0,20648.26
2024-06-02 17:45:12,Events,238.36,0.0,20409.9
2024-06-03 06:10:59,Communal,181.79,0.0,20228.11
2024-06-03 22:10:43,Restaurant,296.41,0.0,19931.7
2024-06-04 07:44:46,Sport,270.81,0.0,19660.89
2024-06-04 09:29:06,Phone,235.06,0.0,19425.83
2024-06-04 22:39:32,Restaurant,55.56,0.0,19370.27
2024-06-05 00:00:00,Utility/Bills,1472.91,0.0,17897.36
2024-06-05 05:04:56,Restaurant,118.74,0.0,17778.62
2024-06-05 11:58:36,Restaurant,289.77,0.0,17488.85
2024-06-05 12:04:57,Learning,244.38,0.0,17244.47
2024-06-06 04:09:46,Joy,58.12,0.0,17186.35
2024-06-06 23:57:35,Film/enjoyment,84.84,0.0,17101.51
2024-06-07 06:32:54,Travel,190.89,0.0,16910.62
2024-06-08 01:29:09,Restaurant,424.14,0.0,16486.48
2024-06-09 15:21:45,Events,162.01,0.0,16324.47
2024-06-10 03:54:57,Business_expenses,286.98,0.0,16037.49
2024-06-10 13:09:03,Phone,37.75,0.0,15999.74
2024-06-10 15:40:41,Learning,799.59,0.0,15200.15
2024-06-10 20:06:29,Fuel,185.85,0.0,15014.3
2024-06-11 19:30:00,Utility/Bills,247.36,0.0,14766.94
2024-06-12 02:50:54,Loan_Repayment,79.43,0.0,14687.51
2024-06-14 19:53:00,Loan_Repayment,205.79,0.0,14481.72
2024-06-15 00:00:00,Loan_Repayment,1511.38,0.0,12970.34
2024-06-16 03:05:36,Business_expenses,113.36,0.0,12856.98
2024-06-16 13:00:59,Tech,164.49,0.0,12692.49
2024-06-17 01:54:31,Events,221.41,0.0,12471.08
2024-06-17 09:31:07,Utility/Bills,170.36,0.0,12300.72
2024-06-18 13:37:27,Market,212.13,0.0,12088.59
2024-06-18 16:05:38,Fuel,99.57,0.0,11989.02
2024-06-23 05:40:50,Fuel,161.6,0.0,11827.42
2024-06-23 20:04:31,Health,1240.38,0.0,10587.04
2024-06-25 12:46:48,Joy,21.14,0.0,10565.9
2024-06-26 09:06:31,Events,164.42,0.0,10401.48
2024-06-27 16:54:08,Transport,51.53,0.0,10349.95
2024-06-27 23:03:51,Health,1362.51,0.0,8987.44
2024-06-28 00:00:00,Salary,0.0,15167.53,24154.97
2024-06-28 07:01:57,Taxi,87.89,0.0,24067.08
2024-06-29 06:44:32,Other,293.6,0.0,23773.48
2024-06-29 13:16:56,Rent Car,90.31,0.0,23683.17
2024-06-29 13:52:06,Phone,143.84,0.0,23539.33
2024-06-29 15:09:06,Travel,77.63,0.0,23461.7
2024-06-30 02:37:22,Market,320.31,0.0,23141.39
2024-06-30 03:49:10,Sport,190.75,0.0,22950.64
2024-06-30 13:52:30,Other,214.48,0.0,22736.16
2024-06-30 14:32:28,Health,704.96,0.0,22031.2
