date,category,debit,credit,balance
2024-01-29 08:01:07,Health,542.78,0.0,8872.6
2024-01-29 09:56:27,Utility/Bills,14.36,0.0,8858.24
2024-01-29 19:58:56,Tech,336.48,0.0,8521.76
2024-01-29 22:10:41,Market,40.51,0.0,8481.25
2024-01-30 17:00:35,Loan_Repayment,95.17,0.0,8386.08
2024-01-30 20:33:06,Utility/Bills,132.41,0.0,8253.67
2024-01-31 11:28:11,Loan_Repayment,102.45,0.0,8151.22
2024-02-01 00:00:00,Refund,0.0,3511.08,11662.3
2024-02-01 17:05:52,Travel,96.51,0.0,11565.79
2024-02-02 08:50:40,Travel,75.46,0.0,11490.33
2024-02-02 14:18:27,Clothing,197.87,0.0,11292.46
2024-02-02 18:12:07,Communal,132.15,0.0,11160.31
2024-02-02 23:39:52,Coffee,15.78,0.0,11144.53
2024-02-03 04:33:49,Fuel,83.21,0.0,11061.32
2024-02-03 12:44:10,Health,551.08,0.0,10510.24
2024-02-03 15:16:06,Utility/Bills,131.23,0.0,10379.01
2024-02-04 00:54:34,Communal,138.95,0.0,10240.06
2024-02-04 18:21:28,Motel,13.13,0.0,10226.93
2024-02-05 00:00:00,Utility/Bills,782.31,0.0,9444.62
2024-02-05 13:00:18,Utility/Bills,88.22,0.0,9356.4
2024-02-06 06:29:13,Phone,23.5,0.0,9332.9
2024-02-07 00:34:06,Joy,104.69,0.0,9228.21
2024-02-07 03:05:02,Motel,145.1,0.0,9083.11
2024-02-07 13:13:46,Sport,85.34,0.0,8997.77
2024-02-07 17:13:39,Learning,334.49,0.0,8663.28
2024-02-08 00:00:00,Business_income,0.0,2417.49,11080.77
2024-02-08 00:16:18,Motel,109.7,0.0,10971.07
2024-02-08 01:47:53,Phone,142.89,0.0,10828.18
2024-02-08 01:59:52,Taxi,41.65,0.0,10786.53
2024-02-08 17:16:01,Restaurant,297.04,0.0,10489.49
2024-02-09 07:31:58,Taxi,106.75,0.0,10382.74
2024-02-09 11:44:52,EMI,13.32,0.0,10369.42
2024-02-09 13:54:25,Market,103.49,0.0,10265.93
2024-02-09 19:50:48,Fuel,195.01,0.0,10070.92
2024-02-10 04:34:28,Film/enjoyment,66.18,0.0,10004.74
2024-02-10 05:09:52,Communal,128.19,0.0,9876.55
2024-02-10 07:02:54,Restaurant,63.85,0.0,9812.7
2024-02-11 03:54:20,Utility/Bills,127.4,0.0,9685.3
2024-02-12 13:21:49,Business_expenses,125.46,0.0,9559.84
2024-02-12 18:59:06,Travel,47.23,0.0,9512.61
2024-02-13 18:57:47,Travel,30.78,0.0,9481.83
2024-02-14 16:01:57,Motel,142.79,0.0,9339.04
2024-02-15 01:27:26,Market,143.88,0.0,9195.16
2024-02-15 06:34:50,Restaurant,56.32,0.0,9138.84
2024-02-15 16:51:58,Rent Car,107.55,0.0,9031.29
2024-02-15 19:53:48,Market,34.88,0.0,8996.41
2024-02-16 07:10:49,Market,101.03,0.0,8895.38
2024-02-16 16:35:26,Clothing,76.62,0.0,8818.76
2024-02-16 19:12:45,Other,34.4,0.0,8784.36
2024-02-17 15:31:32,Motel,134.72,0.0,8649.64
2024-02-17 17:38:57,Business_expenses,13.86,0.0,8635.78
2024-02-17 19:39:07,EMI,43.73,0.0,8592.05
2024-02-17 22:33:00,Learning,654.28,0.0,7937.77
2024-02-18 20:16:30,Tech,313.85,0.0,7623.92
2024-02-19 14:18:04,Transport,26.72,0.0,7597.2
2024-02-19 22:27:50,Restaurant,67.88,0.0,7529.32
2024-02-20 09:12:25,Taxi,56.07,0.0,7473.25
2024-02-20 13:20:46,Tech,331.5,0.0,7141.75
2024-02-20 23:09:21,Loan_Repayment,132.05,0.0,7009.7
2024-02-21 12:17:04,Learning,459.53,0.0,6550.17
2024-02-21 20:12:23,Fuel,36.69,0.0,6513.48
2024-02-22 07:48:41,Phone,95.13,0.0,6418.35
2024-02-22 10:27:56,Motel,145.85,0.0,6272.5
2024-02-22 13:38:19,Transport,6.77,0.0,6265.73
2024-02-22 15:07:08,Business lunch,27.24,0.0,6238.49
2024-02-23 05:39:41,Sport,77.12,0.0,6161.37
2024-02-23 09:16:09,Rent Car,103.79,0.0,6057.58
2024-02-24 01:09:24,Joy,41.74,0.0,6015.84
2024-02-24 09:22:44,Transport,32.71,0.0,5983.13
2024-02-26 12:44:18,Utility/Bills,18.99,0.0,5964.14
2024-02-29 12:13:24,Taxi,107.54,0.0,5856.6
2024-02-29 19:10:35,Rent Car,98.8,0.0,5757.8
2024-03-01 16:59:37,Clothing,158.52,0.0,5599.28
2024-03-01 17:02:38,Phone,106.1,0.0,5493.18
2024-03-03 04:54:00,Tech,339.83,0.0,5153.35
2024-03-04 00:00:00,Refund,0.0,2506.06,7659.41
2024-03-04 01:07:55,Rent Car,45.97,0.0,7613.44
2024-03-04 01:35:03,Film/enjoyment,59.58,0.0,7553.86
2024-03-04 11:08:37,Communal,55.57,0.0,7498.29
2024-03-04 15:18:08,EMI,85.36,0.0,7412.93
2024-03-05 00:00:00,Utility/Bills,621.42,0.0,6791.51
2024-03-05 16:45:52,Travel,84.79,0.0,6706.72
2024-03-06 00:27:46,Travel,58.47,0.0,6648.25
2024-03-06 14:14:41,Tech,154.55,0.0,6493.7
2024-03-06 17:09:48,Utility/Bills,87.87,0.0,6405.83
2024-03-07 01:51:35,Business lunch,185.31,0.0,6220.52
2024-03-08 12:48:57,Tech,60.31,0.0,6160.21
2024-03-08 19:05:56,Restaurant,207.7,0.0,5952.51
2024-03-08 20:15:51,Loan_Repayment,21.23,0.0,5931.28
2024-03-09 18:40:19,Transport,35.63,0.0,5895.65
2024-03-09 22:17:37,Fuel,133.16,0.0,5762.49
2024-03-10 00:00:00,Gift,0.0,2390.64,8153.13
2024-03-10 04:45:20,Coffee,30.12,0.0,8123.01
2024-03-10 05:35:12,Loan_Repayment,40.74,0.0,8082.27
2024-03-10 07:52:59,Market,153.95,0.0,7928.32
2024-03-10 15:14:11,Fuel,174.56,0.0,7753.76
2024-03-11 11:27:37,Joy,138.98,0.0,7614.78
2024-03-11 15:16:22,Restaurant,193.94,0.0,7420.84
2024-03-11 17:33:53,Travel,91.34,0.0,7329.5
2024-03-12 02:07:47,Health,516.08,0.0,6813.42
2024-03-12 03:32:06,Events,120.44,0.0,6692.98
2024-03-12 12:49:05,Communal,46.67,0.0,6646.31
2024-03-13 00:00:00,Refund,0.0,3428.53,10074.84
2024-03-13 03:49:03,Health,346.34,0.0,9728.5
2024-03-13 04:53:57,Sport,78.12,0.0,9650.38
2024-03-13 14:54:51,Motel,40.24,0.0,9610.14
2024-03-13 22:59:22,Rent Car,149.72,0.0,9460.42
2024-03-14 01:03:04,Health,388.96,0.0,9071.46
2024-03-14 01:19:13,Coffee,24.82,0.0,9046.64
2024-03-14 06:21:48,Learning,106.8,0.0,8939.84
2024-03-14 13:28:48,Business lunch,106.51,0.0,8833.33
2024-03-15 09:50:29,Loan_Repayment,100.15,0.0,8733.18
2024-03-15 12:11:41,Events,82.91,0.0,8650.27
2024-03-15 16:12:21,Learning,220.26,0.0,8430.01
2024-03-16 16:10:45,Tech,388.28,0.0,8041.73
2024-03-17 08:25:48,Health,100.94,0.0,7940.79
2024-03-18 06:07:01,Communal,20.13,0.0,7920.66
2024-03-18 18:36:46,Joy,56.47,0.0,7864.19
2024-03-19 04:28:32,Tech,458.84,0.0,7405.35
2024-03-20 02:29:51,Utility/Bills,72.06,0.0,7333.29
2024-03-20 11:27:52,Market,139.35,0.0,7193.94
2024-03-20 16:45:28,EMI,40.36,0.0,7153.58
2024-03-21 06:46:06,Motel,103.57,0.0,7050.01
2024-03-22 05:18:55,Business_expenses,44.9,0.0,7005.11
2024-03-22 09:48:29,Phone,46.64,0.0,6958.47
2024-03-22 22:52:40,Phone,74.21,0.0,6884.26
2024-03-23 10:35:42,Health,141.7,0.0,6742.56
2024-03-23 13:32:42,Transport,36.55,0.0,6706.01
2024-03-23 16:43:40,Business lunch,38.41,0.0,6667.6
2024-03-24 00:16:01,Sport,42.91,0.0,6624.69
2024-03-24 02:39:49,Coffee,31.79,0.0,6592.9
2024-03-24 09:03:31,Sport,118.82,0.0,6474.08
2024-03-24 13:51:40,Business lunch,279.42,0.0,6194.66
2024-03-25 01:49:27,Restaurant,160.21,0.0,6034.45
2024-03-25 05:58:07,Learning,418.39,0.0,5616.06
2024-03-27 03:16:26,Taxi,40.14,0.0,5575.92
2024-03-27 07:16:00,Rent Car,106.76,0.0,5469.16
2024-03-30 01:17:15,Loan_Repayment,63.11,0.0,5406.05
2024-03-31 22:20:06,Tech,150.42,0.0,5255.63
2024-03-31 23:32:59,Film/enjoyment,78.38,0.0,5177.25
2024-04-02 23:58:28,Events,78.09,0.0,5099.16
2024-04-03 10:37:57,Joy,41.05,0.0,5058.11
2024-04-03 15:30:14,Transport,12.59,0.0,5045.52
2024-04-04 00:00:00,Refund,0.0,2148.04,7193.56
2024-04-04 22:35:15,Utility/Bills,16.83,0.0,7176.73
2024-04-05 00:00:00,Utility/Bills,731.26,0.0,6445.47
2024-04-05 06:28:43,Motel,86.06,0.0,6359.41
2024-04-05 23:15:11,Fuel,156.08,0.0,6203.33
2024-04-06 00:00:00,Refund,0.0,3108.01,9311.34
2024-04-06 10:49:30,Loan_Repayment,54.91,0.0,9256.43
2024-04-06 16:48:07,Restaurant,55.57,0.0,9200.86
2024-04-07 02:19:31,Restaurant,293.8,0.0,8907.06
2024-04-07 11:11:31,Health,790.32,0.0,8116.74
2024-04-07 15:22:26,Events,144.05,0.0,7972.69
2024-04-07 22:19:10,Restaurant,47.96,0.0,7924.73
2024-04-08 00:27:53,Tech,434.95,0.0,7489.78
2024-04-08 18:15:04,Health,304.61,0.0,7185.17
2024-04-08 22:56:52,Loan_Repayment,126.54,0.0,7058.63
2024-04-08 22:57:15,Joy,147.8,0.0,6910.83
2024-04-09 19:13:19,Tech,83.39,0.0,6827.44
2024-04-10 01:44:41,Phone,97.56,0.0,6729.88
2024-04-10 09:12:23,Transport,8.19,0.0,6721.69
2024-04-10 16:06:42,Clothing,496.55,0.0,6225.14
2024-04-11 14:50:30,Events,81.79,0.0,6143.35
2024-04-11 17:06:49,Coffee,24.97,0.0,6118.38
2024-04-11 20:30:24,Phone,67.84,0.0,6050.54
2024-04-12 00:00:00,Refund,0.0,1246.21,7296.75
2024-04-12 01:42:17,Coffee,12.78,0.0,7283.97
2024-04-12 07:52:26,Health,104.85,0.0,7179.12
2024-04-12 11:25:22,Film/enjoyment,18.74,0.0,7160.38
2024-04-12 12:21:03,Taxi,121.31,0.0,7039.07
2024-04-13 17:51:42,Health,532.84,0.0,6506.23
2024-04-13 19:48:08,EMI,48.63,0.0,6457.6
2024-04-13 22:17:54,Business lunch,44.86,0.0,6412.74
2024-04-14 01:48:14,Joy,110.49,0.0,6302.25
2024-04-15 07:14:29,Health,451.23,0.0,5851.02
2024-04-15 09:08:43,EMI,132.97,0.0,5718.05
2024-04-16 00:00:00,Gift,0.0,2989.25,8707.3
2024-04-16 05:31:16,Tech,456.93,0.0,8250.37
2024-04-16 18:45:12,Market,185.66,0.0,8064.71
2024-04-16 21:56:55,Travel,102.48,0.0,7962.23
2024-04-16 23:59:47,Coffee,24.95,0.0,7937.28
2024-04-17 04:06:01,Restaurant,118.91,0.0,7818.37
2024-04-17 04:35:57,Events,14.92,0.0,7803.45
2024-04-17 12:27:31,Utility/Bills,51.76,0.0,7751.69
2024-04-17 18:30:16,Business lunch,243.51,0.0,7508.18
2024-04-18 04:30:18,Restaurant,145.57,0.0,7362.61
2024-04-18 05:51:49,Motel,15.61,0.0,7347.0
2024-04-18 05:58:54,Rent Car,86.32,0.0,7260.68
2024-04-18 20:32:00,Health,504.19,0.0,6756.49
2024-04-19 02:38:47,Phone,144.42,0.0,6612.07
2024-04-19 13:54:31,Joy,139.47,0.0,6472.6
2024-04-20 09:05:34,Taxi,114.02,0.0,6358.58
2024-04-20 16:22:18,Health,392.6,0.0,5965.98
2024-04-21 10:01:30,Business_expenses,76.79,0.0,5889.19
2024-04-22 17:36:48,Coffee,38.06,0.0,5851.13
2024-04-23 00:14:38,Tech,93.13,0.0,5758.0
2024-04-23 00:40:10,Motel,69.25,0.0,5688.75
2024-04-24 05:01:28,Utility/Bills,61.87,0.0,5626.88
2024-04-25 00:00:00,Business_income,0.0,2829.13,8456.01
2024-04-25 07:29:17,Joy,136.25,0.0,8319.76
2024-04-26 01:17:02,Loan_Repayment,25.4,0.0,8294.36
2024-04-26 02:21:22,Learning,223.09,0.0,8071.27
2024-04-26 13:49:22,Tech,363.3,0.0,7707.97
2024-04-26 22:51:33,Phone,125.31,0.0,7582.66
2024-04-27 07:27:05,Travel,89.68,0.0,7492.98
2024-04-27 11:03:07,Utility/Bills,99.12,0.0,7393.86
2024-04-27 17:19:57,Rent Car,64.25,0.0,7329.61
2024-04-28 15:02:50,Health,210.18,0.0,7119.43
2024-04-28 18:02:17,Business lunch,27.53,0.0,7091.9
2024-04-28 23:12:03,Loan_Repayment,120.98,0.0,6970.92
2024-04-29 03:00:28,Tech,479.07,0.0,6491.85
2024-04-29 13:17:16,Motel,124.92,0.0,6366.93
2024-04-29 19:23:40,Learning,217.85,0.0,6149.08
2024-04-29 23:48:53,Clothing,400.04,0.0,5749.04
2024-05-01 06:15:27,Utility/Bills,67.46,0.0,5681.58
2024-05-01 11:27:45,Clothing,193.16,0.0,5488.42
2024-05-02 09:37:57,Travel,120.25,0.0,5368.17
2024-05-04 19:19:29,Learning,125.24,0.0,5242.93
2024-05-05 00:00:00,Business_income,0.0,1000.36,6243.29
2024-05-05 00:00:00,Utility/Bills,711.59,0.0,5531.7
2024-05-05 05:20:26,Business lunch,196.18,0.0,5335.52
2024-05-06 08:09:35,Travel,121.79,0.0,5213.73
2024-05-06 13:36:32,Events,26.22,0.0,5187.51
2024-05-08 18:50:44,Events,11.42,0.0,5176.09
2024-05-09 02:37:38,Joy,140.84,0.0,5035.25
2024-05-09 08:52:40,Sport,70.38,0.0,4964.87
2024-05-11 20:41:43,Events,67.04,0.0,4897.83
2024-05-11 21:42:34,EMI,85.58,0.0,4812.25
2024-05-14 07:18:10,Travel,85.14,0.0,4727.11
2024-05-14 11:02:34,EMI,34.07,0.0,4693.04
2024-05-15 14:43:22,Fuel,52.95,0.0,4640.09
2024-05-15 22:03:30,Learning,118.12,0.0,4521.97
2024-05-16 00:00:00,Business_income,0.0,1344.74,5866.71
2024-05-16 03:06:30,EMI,59.47,0.0,5807.24
2024-05-16 03:13:14,Transport,22.23,0.0,5785.01
2024-05-18 07:28:14,Events,60.69,0.0,5724.32
2024-05-19 02:44:18,Rent Car,147.57,0.0,5576.75
2024-05-19 05:06:04,Phone,68.66,0.0,5508.09
2024-05-20 07:55:32,Coffee,18.03,0.0,5490.06
2024-05-22 16:06:11,Motel,38.23,0.0,5451.83
2024-05-22 22:52:21,Loan_Repayment,120.33,0.0,5331.5
2024-05-24 03:57:14,Clothing,419.68,0.0,4911.82
2024-05-25 22:31:11,Tech,179.09,0.0,4732.73
2024-05-28 21:19:45,Joy,22.39,0.0,4710.34
2024-05-30 01:10:07,Coffee,33.79,0.0,4676.55
2024-05-30 17:46:12,Coffee,27.2,0.0,4649.35
2024-05-31 07:38:11,Health,342.71,0.0,4306.64
2024-05-31 12:38:20,Restaurant,124.57,0.0,4182.07
2024-06-02 03:44:27,Rent Car,89.6,0.0,4092.47
2024-06-02 21:54:10,Business lunch,298.15,0.0,3794.32
2024-06-04 00:31:04,Fuel,55.01,0.0,3739.31
2024-06-05 00:00:00,Utility/Bills,794.7,0.0,2944.61
2024-06-11 04:51:06,Transport,44.8,0.0,2899.81
2024-06-12 09:55:01,Health,107.27,0.0,2792.54
2024-06-16 00:00:00,Business_income,0.0,2973.62,5766.16
2024-06-16 01:20:15,Business_expenses,58.97,0.0,5707.19
2024-06-16 06:06:28,Business_expenses,10.51,0.0,5696.68
2024-06-18 06:21:17,Transport,38.14,0.0,5658.54
2024-06-19 17:31:24,Phone,136.62,0.0,5521.92
2024-06-20 00:44:08,Rent Car,76.11,0.0,5445.81
2024-06-20 23:17:33,Clothing,109.19,0.0,5336.62
2024-06-21 11:13:24,Travel,62.94,0.0,5273.68
2024-06-21 14:33:13,Restaurant,63.68,0.0,5210.0
2024-06-22 23:13:45,Fuel,48.93,0.0,5161.07
2024-06-23 00:00:00,Gift,0.0,1259.08,6420.15
2024-06-23 07:03:57,Sport,63.93,0.0,6356.22
2024-06-23 14:59:26,Rent Car,133.65,0.0,6222.57
2024-06-23 20:25:15,Travel,107.62,0.0,6114.95
2024-06-24 12:04:07,Learning,134.73,0.0,5980.22
2024-06-24 12:04:25,Health,495.76,0.0,5484.46
2024-06-24 13:04:17,Utility/Bills,99.93,0.0,5384.53
2024-06-26 00:00:00,Business_income,0.0,1869.72,7254.25
2024-06-26 01:22:00,Market,57.21,0.0,7197.04
2024-06-26 14:28:27,Communal,132.64,0.0,7064.4
2024-06-26 20:13:08,Loan_Repayment,71.16,0.0,6993.24
2024-06-27 01:04:20,Taxi,37.5,0.0,6955.74
2024-06-27 07:55:39,Sport,52.14,0.0,6903.6
2024-06-27 15:49:38,EMI,101.56,0.0,6802.04
2024-06-28 11:16:39,Sport,40.78,0.0,6761.26
2024-06-28 12:02:01,Events,116.28,0.0,6644.98
2024-06-28 19:40:48,Tech,475.05,0.0,6169.93
2024-06-29 00:00:00,Gift,0.0,3658.56,9828.49
2024-06-29 06:33:04,Fuel,177.1,0.0,9651.39
2024-06-29 09:54:52,Market,70.65,0.0,9580.74
2024-06-29 15:58:33,Restaurant,219.74,0.0,9361.0
2024-06-29 18:42:43,Travel,97.7,0.0,9263.3
2024-06-30 15:44:24,Business lunch,252.41,0.0,9010.89
