date,category,debit,credit,balance
2024-03-05 00:00:00,Utility/Bills,337.11,0.0,2406.11
2024-03-05 12:35:35,Motel,90.47,0.0,2315.64
2024-03-05 16:40:57,Utility/Bills,57.72,0.0,2257.92
2024-03-06 02:21:23,Communal,80.16,0.0,2177.76
2024-03-07 02:48:27,Travel,45.02,0.0,2132.74
2024-03-07 10:21:45,Joy,66.83,0.0,2065.91
2024-03-07 12:05:27,Business lunch,125.56,0.0,1940.35
2024-03-08 00:35:11,Clothing,313.75,0.0,1626.6
2024-03-08 03:18:01,Film/enjoyment,103.93,0.0,1522.67
2024-03-08 21:42:14,Phone,22.33,0.0,1500.34
2024-03-09 08:04:35,Utility/Bills,66.13,0.0,1434.21
2024-03-10 13:49:52,Phone,49.63,0.0,1384.58
2024-03-11 01:04:36,Phone,73.98,0.0,1310.6
2024-03-12 15:26:42,Sport,23.76,0.0,1286.84
2024-03-12 20:25:03,Phone,66.76,0.0,1220.08
2024-03-13 10:38:43,Transport,10.08,0.0,1210.0
2024-03-13 15:29:00,Restaurant,194.7,0.0,1015.3
2024-03-13 17:41:21,Travel,57.16,0.0,958.14
2024-03-14 21:26:25,Restaurant,153.9,0.0,804.24
2024-03-14 23:59:16,Fuel,35.15,0.0,769.09
2024-03-15 00:00:00,Loan_Repayment,301.27,0.0,467.82
2024-03-16 06:04:50,Transport,28.34,0.0,439.48
2024-03-17 04:51:16,Utility/Bills,46.71,0.0,392.77
2024-03-18 20:37:43,Utility/Bills,29.08,0.0,363.69
2024-03-29 00:00:00,Salary,0.0,3529.83,3893.52
2024-03-29 07:44:34,Communal,47.61,0.0,3845.91
2024-03-29 16:59:30,Communal,51.86,0.0,3794.05
2024-03-30 05:47:20,Restaurant,140.8,0.0,3653.25
2024-03-30 08:58:17,Motel,44.34,0.0,3608.91
2024-03-31 12:09:04,Clothing,255.09,0.0,3353.82
2024-03-31 12:20:23,Travel,76.17,0.0,3277.65
2024-03-31 13:24:16,Phone,62.28,0.0,3215.37
2024-04-01 00:00:00,EMI,485.42,0.0,2729.95
2024-04-01 21:25:54,Phone,18.28,0.0,2711.67
2024-04-02 04:10:04,Restaurant,175.49,0.0,2536.18
2024-04-03 01:50:12,Motel,63.69,0.0,2472.49
2024-04-03 11:14:51,Loan_Repayment,54.04,0.0,2418.45
2024-04-03 13:58:52,Sport,49.82,0.0,2368.63
2024-04-04 09:47:57,EMI,21.77,0.0,2346.86
2024-04-04 10:05:52,Joy,62.45,0.0,2284.41
2024-04-04 15:00:19,Market,136.64,0.0,2147.77
2024-04-05 00:00:00,Utility/Bills,329.78,0.0,1817.99
2024-04-05 02:07:42,Travel,99.95,0.0,1718.04
2024-04-05 21:17:51,Restaurant,176.24,0.0,1541.8
2024-04-05 21:23:47,Film/enjoyment,22.09,0.0,1519.71
2024-04-06 12:05:50,Phone,93.96,0.0,1425.75
2024-04-07 01:55:29,Joy,42.24,0.0,1383.51
2024-04-07 09:24:52,Utility/Bills,98.86,0.0,1284.65
2024-04-07 23:15:26,Restaurant,147.21,0.0,1137.44
2024-04-08 02:11:06,Coffee,4.67,0.0,1132.77
2024-04-08 22:02:06,Market,87.14,0.0,1045.63
2024-04-09 10:47:59,Film/enjoyment,47.35,0.0,998.28
2024-04-10 00:53:06,Coffee,34.25,0.0,964.03
2024-04-11 09:36:49,Tech,189.37,0.0,774.66
2024-04-11 18:17:31,EMI,45.72,0.0,728.94
2024-04-12 08:16:56,Film/enjoyment,8.39,0.0,720.55
2024-04-12 17:47:43,Loan_Repayment,73.53,0.0,647.02
2024-04-12 19:57:10,Motel,73.61,0.0,573.41
2024-04-13 02:19:03,Coffee,6.24,0.0,567.17
2024-04-14 07:49:47,Travel,61.13,0.0,506.04
2024-04-23 06:01:54,Utility/Bills,45.72,0.0,460.32
2024-04-23 17:53:24,Utility/Bills,31.44,0.0,428.88
2024-04-30 00:00:00,Salary,0.0,3183.61,3612.49
2024-04-30 11:38:55,Fuel,104.51,0.0,3507.98
2024-05-01 00:00:00,EMI,774.11,0.0,2733.87
2024-05-01 00:34:57,Motel,79.96,0.0,2653.91
2024-05-01 04:50:21,Rent Car,92.4,0.0,2561.51
2024-05-01 05:32:11,Taxi,80.95,0.0,2480.56
2024-05-02 06:41:13,Joy,84.57,0.0,2395.99
2024-05-02 11:05:39,Utility/Bills,39.93,0.0,2356.06
2024-05-03 14:30:40,Market,109.96,0.0,2246.1
2024-05-04 17:42:33,Events,20.73,0.0,2225.37
2024-05-04 18:33:05,Market,121.58,0.0,2103.79
2024-05-04 19:48:19,Restaurant,57.55,0.0,2046.24
2024-05-05 00:00:00,Utility/Bills,487.76,0.0,1558.48
2024-05-05 07:17:13,Rent Car,59.5,0.0,1498.98
2024-05-05 08:25:08,Communal,28.18,0.0,1470.8
2024-05-06 16:13:52,EMI,64.6,0.0,1406.2
2024-05-06 21:05:48,Communal,81.3,0.0,1324.9
2024-05-07 21:30:11,Utility/Bills,17.35,0.0,1307.55
2024-05-07 23:43:20,Film/enjoyment,104.4,0.0,1203.15
2024-05-08 22:15:28,Learning,342.07,0.0,861.08
2024-05-09 13:11:49,Coffee,22.28,0.0,838.8
2024-05-09 22:43:23,Film/enjoyment,27.87,0.0,810.93
2024-05-10 04:39:28,Joy,71.23,0.0,739.7
2024-05-10 06:26:19,Communal,35.42,0.0,704.28
2024-05-10 15:35:51,Coffee,31.17,0.0,673.11
2024-05-11 23:46:13,Utility/Bills,77.12,0.0,595.99
2024-05-12 17:37:42,Sport,73.24,0.0,522.75
2024-05-14 12:24:46,Transport,23.26,0.0,499.49
2024-05-23 05:24:03,Utility/Bills,45.66,0.0,453.83
2024-05-25 09:08:07,Transport,12.2,0.0,441.63
2024-05-26 06:04:24,Market,78.33,0.0,363.3
2024-05-31 00:00:00,Salary,0.0,3390.75,3754.05
2024-05-31 02:25:06,EMI,99.96,0.0,3654.09
2024-05-31 23:32:48,Events,49.76,0.0,3604.33
2024-06-01 00:00:00,EMI,798.39,0.0,2805.94
2024-06-01 01:38:11,Fuel,77.07,0.0,2728.87
2024-06-02 23:19:14,Learning,114.88,0.0,2613.99
2024-06-03 13:27:11,Restaurant,38.8,0.0,2575.19
2024-06-04 04:09:33,Rent Car,36.78,0.0,2538.41
2024-06-04 07:28:07,Utility/Bills,86.09,0.0,2452.32
2024-06-04 12:58:58,Film/enjoyment,94.93,0.0,2357.39
2024-06-05 00:00:00,Utility/Bills,337.1,0.0,2020.29
2024-06-05 00:06:09,Tech,113.85,0.0,1906.44
2024-06-05 04:32:24,Market,55.07,0.0,1851.37
2024-06-05 11:35:00,Market,35.96,0.0,1815.41
2024-06-06 06:00:07,Learning,112.9,0.0,1702.51
2024-06-06 21:05:47,Utility/Bills,9.09,0.0,1693.42
2024-06-06 23:58:20,Fuel,48.88,0.0,1644.54
2024-06-07 03:45:20,Loan_Repayment,92.07,0.0,1552.47
2024-06-07 21:06:12,Sport,62.82,0.0,1489.65
2024-06-08 06:35:33,Coffee,15.78,0.0,1473.87
2024-06-08 13:47:02,Clothing,328.05,0.0,1145.82
2024-06-09 01:54:36,Communal,83.14,0.0,1062.68
2024-06-09 15:14:11,Tech,56.25,0.0,1006.43
2024-06-10 22:00:08,Motel,60.27,0.0,946.16
2024-06-11 04:07:12,Other,93.59,0.0,852.57
2024-06-11 14:52:57,Motel,67.72,0.0,784.85
2024-06-12 01:09:26,Coffee,16.51,0.0,768.34
2024-06-12 19:23:40,Transport,21.26,0.0,747.08
2024-06-13 10:29:34,Communal,76.09,0.0,670.99
2024-06-13 19:03:48,Business lunch,158.49,0.0,512.5
2024-06-16 23:30:55,Phone,9.33,0.0,503.17
2024-06-25 13:43:52,Utility/Bills,20.51,0.0,482.66
2024-06-28 00:00:00,Salary,0.0,3693.72,4176.38
2024-06-28 00:11:08,Travel,16.97,0.0,4159.41
2024-06-28 19:37:33,Travel,53.71,0.0,4105.7
2024-06-28 23:16:38,Clothing,251.45,0.0,3854.25
2024-06-29 11:29:12,Business_expenses,77.48,0.0,3776.77
2024-06-29 18:42:40,Sport,63.41,0.0,3713.36
2024-06-30 03:08:02,Health,330.29,0.0,3383.07
2024-06-30 19:12:20,Joy,29.52,0.0,3353.55
