date,category,debit,credit,balance
2024-01-12 00:00:00,Business_income,0.0,1288.49,8913.32
2024-01-12 00:51:19,Rent Car,118.96,0.0,8794.36
2024-01-12 03:50:40,Travel,45.1,0.0,8749.26
2024-01-13 00:05:50,Loan_Repayment,43.63,0.0,8705.63
2024-01-13 00:37:49,Loan_Repayment,64.29,0.0,8641.34
2024-01-13 09:56:04,Events,100.7,0.0,8540.64
2024-01-13 23:12:34,Events,105.01,0.0,8435.63
2024-01-14 00:00:00,Refund,0.0,2769.6,11205.23
2024-01-14 15:19:20,Transport,18.51,0.0,11186.72
2024-01-15 00:42:24,Loan_Repayment,39.33,0.0,11147.39
2024-01-15 02:04:53,Restaurant,111.05,0.0,11036.34
2024-01-15 04:15:24,Business lunch,148.86,0.0,10887.48
2024-01-15 16:10:02,Film/enjoyment,111.07,0.0,10776.41
2024-01-16 07:06:30,Communal,115.57,0.0,10660.84
2024-01-16 07:31:40,Fuel,199.99,0.0,10460.85
2024-01-16 10:49:54,Health,234.08,0.0,10226.77
2024-01-16 21:12:03,Market,142.3,0.0,10084.47
2024-01-17 10:51:46,Learning,504.95,0.0,9579.52
2024-01-17 19:25:04,Motel,100.17,0.0,9479.35
2024-01-17 22:11:52,Health,669.81,0.0,8809.54
2024-01-17 23:53:19,Travel,24.25,0.0,8785.29
2024-01-18 05:39:09,Restaurant,80.17,0.0,8705.12
2024-01-19 01:49:09,Joy,52.39,0.0,8652.73
2024-01-19 08:52:24,Rent Car,70.96,0.0,8581.77
2024-01-19 12:24:37,Restaurant,239.05,0.0,8342.72
2024-01-19 15:30:37,Motel,101.63,0.0,8241.09
2024-01-20 20:30:24,Learning,703.42,0.0,7537.67
2024-01-21 21:28:47,Joy,133.22,0.0,7404.45
2024-01-22 03:59:14,Coffee,48.81,0.0,7355.64
2024-01-22 14:20:25,Motel,118.35,0.0,7237.29
2024-01-22 14:46:19,Events,116.54,0.0,7120.75
2024-01-22 20:39:11,Joy,136.12,0.0,6984.63
2024-01-23 00:03:06,Transport,37.56,0.0,6947.07
2024-01-23 16:17:59,Travel,50.72,0.0,6896.35
2024-01-24 00:00:00,Refund,0.0,2128.16,9024.51
2024-01-24 00:19:59,Rent Car,51.33,0.0,8973.18
2024-01-24 09:50:33,Restaurant,279.7,0.0,8693.48
2024-01-24 19:22:20,EMI,70.65,0.0,8622.83
2024-01-24 22:31:04,Utility/Bills,115.32,0.0,8507.51
2024-01-25 00:37:03,Health,260.16,0.0,8247.35
2024-01-25 08:55:13,EMI,15.54,0.0,8231.81
2024-01-26 03:12:48,Transport,18.72,0.0,8213.09
2024-01-26 17:04:11,Restaurant,90.25,0.0,8122.84
2024-01-27 10:00:05,Motel,148.6,0.0,7974.24
2024-01-27 11:24:31,Joy,25.66,0.0,7948.58
2024-01-28 00:00:00,Business_income,0.0,3518.53,11467.11
2024-01-28 03:08:06,Clothing,122.64,0.0,11344.47
2024-01-28 07:01:29,Health,356.63,0.0,10987.84
2024-01-28 07:05:27,Joy,94.59,0.0,10893.25
2024-01-29 04:19:11,EMI,118.35,0.0,10774.9
2024-01-29 07:08:20,Taxi,98.24,0.0,10676.66
2024-01-29 07:41:17,Business_expenses,111.03,0.0,10565.63
2024-01-29 11:52:24,Business lunch,78.89,0.0,10486.74
2024-01-30 05:06:32,Learning,371.57,0.0,10115.17
2024-01-31 00:00:00,Refund,0.0,1606.95,11722.12
2024-01-31 09:08:17,Fuel,142.66,0.0,11579.46
2024-01-31 19:55:56,Phone,91.74,0.0,11487.72
2024-02-01 16:43:25,Business_expenses,35.58,0.0,11452.14
2024-02-01 19:21:10,Events,42.72,0.0,11409.42
2024-02-02 07:08:29,Film/enjoyment,74.67,0.0,11334.75
2024-02-02 13:59:53,Learning,236.97,0.0,11097.78
2024-02-02 17:40:55,Rent Car,87.29,0.0,11010.49
2024-02-02 21:43:24,Film/enjoyment,38.66,0.0,10971.83
2024-02-03 14:10:10,Events,143.21,0.0,10828.62
2024-02-03 17:21:21,Rent Car,57.57,0.0,10771.05
2024-02-04 04:49:13,Events,50.82,0.0,10720.23
2024-02-04 13:16:38,Fuel,85.66,0.0,10634.57
2024-02-04 18:47:36,Health,405.99,0.0,10228.58
2024-02-05 00:00:00,Utility/Bills,408.53,0.0,9820.05
2024-02-05 14:19:31,Joy,68.74,0.0,9751.31
2024-02-05 14:39:51,Film/enjoyment,147.51,0.0,9603.8
2024-02-05 23:38:47,Transport,18.08,0.0,9585.72
2024-02-06 03:11:10,Rent Car,148.83,0.0,9436.89
2024-02-06 14:21:39,Learning,503.96,0.0,8932.93
2024-02-07 08:04:02,Business_expenses,11.21,0.0,8921.72
2024-02-07 13:50:30,Loan_Repayment,70.57,0.0,8851.15
2024-02-07 18:55:05,Travel,92.71,0.0,8758.44
2024-02-07 19:18:28,Film/enjoyment,56.23,0.0,8702.21
2024-02-08 20:54:33,Fuel,132.78,0.0,8569.43
2024-02-09 14:58:27,Sport,146.12,0.0,8423.31
2024-02-09 18:58:32,Phone,87.24,0.0,8336.07
2024-02-10 00:00:00,Gift,0.0,1563.02,9899.09
2024-02-10 16:03:17,Phone,76.4,0.0,9822.69
2024-02-10 16:17:07,Market,132.96,0.0,9689.73
2024-02-10 17:49:21,Joy,138.61,0.0,9551.12
2024-02-11 11:14:07,Joy,73.79,0.0,9477.33
2024-02-11 11:16:55,Market,48.35,0.0,9428.98
2024-02-11 12:26:38,Clothing,321.8,0.0,9107.18
2024-02-12 00:00:00,Refund,0.0,2869.02,11976.2
2024-02-12 03:34:34,Health,340.36,0.0,11635.84
2024-02-12 18:19:15,Transport,18.41,0.0,11617.43
2024-02-13 09:38:17,Film/enjoyment,23.27,0.0,11594.16
2024-02-13 14:02:51,Utility/Bills,110.52,0.0,11483.64
2024-02-13 16:58:43,Coffee,33.92,0.0,11449.72
2024-02-13 20:36:34,Communal,44.72,0.0,11405.0
2024-02-14 16:24:35,Transport,23.09,0.0,11381.91
2024-02-14 17:14:40,Learning,677.94,0.0,10703.97
2024-02-14 18:34:01,Film/enjoyment,92.75,0.0,10611.22
2024-02-14 22:46:30,Communal,131.45,0.0,10479.77
2024-02-15 00:00:00,Business_income,0.0,2409.87,12889.64
2024-02-15 01:55:06,Events,91.53,0.0,12798.11
2024-02-15 12:17:52,Events,91.01,0.0,12707.1
2024-02-15 15:12:19,Sport,70.59,0.0,12636.51
2024-02-16 07:14:21,Taxi,77.36,0.0,12559.15
2024-02-16 15:54:43,Events,91.85,0.0,12467.3
2024-02-16 15:58:20,Communal,57.02,0.0,12410.28
2024-02-16 21:58:37,Business_expenses,73.23,0.0,12337.05
2024-02-17 00:00:00,Business_income,0.0,1241.45,13578.5
2024-02-17 13:17:28,Utility/Bills,86.85,0.0,13491.65
2024-02-17 15:09:58,Sport,110.87,0.0,13380.78
2024-02-17 18:47:40,Travel,19.97,0.0,13360.81
2024-02-18 02:48:34,Phone,79.92,0.0,13280.89
2024-02-18 10:06:49,Utility/Bills,147.92,0.0,13132.97
2024-02-19 15:31:45,Travel,93.95,0.0,13039.02
2024-02-19 16:51:04,Coffee,32.28,0.0,13006.74
2024-02-20 10:03:31,Restaurant,137.16,0.0,12869.58
2024-02-20 23:50:39,Rent Car,11.97,0.0,12857.61
2024-02-21 01:50:18,Fuel,111.14,0.0,12746.47
2024-02-21 12:44:22,Sport,102.99,0.0,12643.48
2024-02-22 10:52:55,Tech,267.38,0.0,12376.1
2024-02-22 12:15:54,Phone,102.65,0.0,12273.45
2024-02-22 18:16:52,Utility/Bills,23.96,0.0,12249.49
2024-02-22 20:23:14,EMI,28.78,0.0,12220.71
2024-02-23 05:20:24,Tech,199.93,0.0,12020.78
2024-02-23 08:16:19,Rent Car,47.98,0.0,11972.8
2024-02-24 10:53:11,Restaurant,82.81,0.0,11889.99
2024-02-24 11:21:38,Tech,376.49,0.0,11513.5
2024-02-24 13:25:58,Travel,33.72,0.0,11479.78
2024-02-24 21:19:20,Events,140.93,0.0,11338.85
2024-02-25 04:35:24,Rent Car,146.98,0.0,11191.87
2024-02-25 17:43:47,Sport,34.4,0.0,11157.47
2024-02-26 08:12:33,Utility/Bills,23.77,0.0,11133.7
2024-02-26 10:01:02,Travel,13.77,0.0,11119.93
2024-02-26 20:49:10,Joy,118.33,0.0,11001.6
2024-02-26 23:47:47,Clothing,344.12,0.0,10657.48
2024-02-27 06:45:36,Rent Car,114.34,0.0,10543.14
2024-02-27 14:22:31,Clothing,74.15,0.0,10468.99
2024-02-27 19:49:01,Motel,87.35,0.0,10381.64
2024-02-27 23:56:08,Health,198.52,0.0,10183.12
2024-02-28 07:05:12,Clothing,272.1,0.0,9911.02
2024-02-28 14:34:35,Restaurant,106.57,0.0,9804.45
2024-02-28 18:43:54,Communal,40.1,0.0,9764.35
2024-02-29 00:44:21,Sport,107.8,0.0,9656.55
2024-02-29 19:02:46,Utility/Bills,76.0,0.0,9580.55
2024-03-01 01:19:45,Sport,24.22,0.0,9556.33
2024-03-01 08:05:13,Joy,123.67,0.0,9432.66
2024-03-01 11:52:17,EMI,110.77,0.0,9321.89
2024-03-02 14:32:18,Joy,10.84,0.0,9311.05
2024-03-02 22:10:33,Business_expenses,33.34,0.0,9277.71
2024-03-03 02:01:26,Health,672.66,0.0,8605.05
2024-03-04 06:55:03,Film/enjoyment,104.28,0.0,8500.77
2024-03-04 23:25:53,Clothing,248.29,0.0,8252.48
2024-03-05 00:00:00,Utility/Bills,696.61,0.0,7555.87
2024-03-05 05:17:14,Film/enjoyment,145.99,0.0,7409.88
2024-03-05 07:46:12,Joy,100.2,0.0,7309.68
2024-03-06 14:07:42,Utility/Bills,110.27,0.0,7199.41
2024-03-07 00:12:01,Fuel,120.18,0.0,7079.23
2024-03-08 11:13:57,Business lunch,100.73,0.0,6978.5
2024-03-08 23:05:00,Film/enjoyment,30.42,0.0,6948.08
2024-03-09 07:21:04,Health,763.64,0.0,6184.44
2024-03-09 17:17:06,Motel,38.79,0.0,6145.65
2024-03-10 02:42:31,Fuel,81.42,0.0,6064.23
2024-03-10 11:49:43,EMI,31.02,0.0,6033.21
2024-03-11 02:49:06,Phone,133.96,0.0,5899.25
2024-03-11 07:51:17,Sport,80.82,0.0,5818.43
2024-03-11 23:17:05,Clothing,300.65,0.0,5517.78
2024-03-12 15:46:38,Health,325.74,0.0,5192.04
2024-03-12 17:44:51,Motel,70.96,0.0,5121.08
2024-03-13 20:15:38,Market,46.74,0.0,5074.34
2024-03-14 11:27:41,Film/enjoyment,69.23,0.0,5005.11
2024-03-14 13:21:33,Taxi,60.85,0.0,4944.26
2024-03-14 16:05:25,Phone,71.33,0.0,4872.93
2024-03-15 04:20:32,Phone,142.6,0.0,4730.33
2024-03-15 09:55:03,Business lunch,273.51,0.0,4456.82
2024-03-16 20:35:09,Phone,34.3,0.0,4422.52
2024-03-17 04:15:30,Travel,92.91,0.0,4329.61
2024-03-17 16:18:22,Learning,649.99,0.0,3679.62
2024-03-17 18:55:41,Business_expenses,128.86,0.0,3550.76
2024-03-17 22:31:24,Health,709.23,0.0,2841.53
2024-03-18 09:25:03,Market,175.11,0.0,2666.42
2024-03-18 09:49:21,Health,681.3,0.0,1985.12
2024-03-18 13:54:59,Tech,461.66,0.0,1523.46
2024-03-19 00:17:26,Coffee,39.69,0.0,1483.77
2024-03-19 08:15:13,Motel,78.55,0.0,1405.22
2024-03-20 02:25:37,Film/enjoyment,107.9,0.0,1297.32
2024-03-20 13:21:12,Clothing,249.16,0.0,1048.16
2024-03-20 18:19:00,Joy,18.72,0.0,1029.44
2024-03-21 00:32:10,Coffee,35.44,0.0,994.0
2024-03-21 13:20:44,Clothing,215.69,0.0,778.31
2024-03-22 04:07:36,Learning,664.25,0.0,114.06
2024-03-23 16:09:24,Taxi,10.6,0.0,103.46
2024-03-26 00:00:00,Gift,0.0,1931.77,2035.23
2024-03-26 10:19:48,Sport,53.05,0.0,1982.18
2024-03-27 01:08:36,Loan_Repayment,36.1,0.0,1946.08
2024-03-27 13:54:20,Market,95.94,0.0,1850.14
2024-03-28 14:05:57,Taxi,145.66,0.0,1704.48
2024-03-28 14:42:45,Learning,449.93,0.0,1254.55
2024-03-28 17:30:32,Tech,319.34,0.0,935.21
2024-03-29 01:57:22,Fuel,80.86,0.0,854.35
2024-03-29 13:36:49,Events,90.94,0.0,763.41
2024-03-30 14:21:32,Events,121.69,0.0,641.72
2024-03-31 11:54:34,Business_expenses,128.87,0.0,512.85
2024-03-31 15:43:08,Communal,127.0,0.0,385.85
2024-03-31 21:13:34,Joy,52.27,0.0,333.58
2024-03-31 23:01:39,Rent Car,121.19,0.0,212.39
2024-04-01 08:36:35,Taxi,25.55,0.0,186.84
2024-04-01 13:30:42,Market,58.25,0.0,128.59
2024-04-03 00:00:00,Gift,0.0,1957.99,2086.58
2024-04-03 01:07:50,Tech,263.46,0.0,1823.12
2024-04-03 09:59:09,Travel,99.88,0.0,1723.24
2024-04-03 11:18:59,EMI,99.43,0.0,1623.81
2024-04-03 13:27:24,Motel,87.2,0.0,1536.61
2024-04-04 10:39:44,Phone,134.42,0.0,1402.19
2024-04-05 00:00:00,Utility/Bills,578.67,0.0,823.52
2024-04-05 22:59:32,Health,648.75,0.0,174.77
2024-04-08 10:10:15,Motel,39.44,0.0,135.33
2024-04-09 07:41:49,Utility/Bills,57.76,0.0,77.57
2024-04-26 00:00:00,Business_income,0.0,1519.17,1596.74
2024-04-26 03:51:26,Restaurant,212.06,0.0,1384.68
2024-04-26 04:09:25,Coffee,11.62,0.0,1373.06
2024-04-26 05:38:25,Business_expenses,39.81,0.0,1333.25
2024-04-26 09:07:57,Sport,72.73,0.0,1260.52
2024-04-27 03:41:53,Communal,87.31,0.0,1173.21
2024-04-27 17:03:16,Film/enjoyment,43.43,0.0,1129.78
2024-04-28 16:27:59,Events,52.08,0.0,1077.7
2024-04-28 23:27:20,Utility/Bills,131.27,0.0,946.43
2024-04-28 23:45:30,Transport,33.47,0.0,912.96
2024-04-29 03:27:31,Transport,34.94,0.0,878.02
2024-04-29 08:08:05,Joy,101.2,0.0,776.82
2024-04-29 09:22:24,Clothing,283.93,0.0,492.89
2024-04-30 10:44:27,Taxi,25.29,0.0,467.6
2024-04-30 12:35:08,Sport,89.08,0.0,378.52
2024-05-01 05:46:41,Sport,89.27,0.0,289.25
2024-05-01 06:35:18,Tech,180.78,0.0,108.47
2024-05-10 00:00:00,Business_income,0.0,2306.46,2414.93
2024-05-10 19:36:07,EMI,71.55,0.0,2343.38
2024-05-11 19:58:44,Motel,121.37,0.0,2222.01
2024-05-12 02:36:56,Business lunch,104.31,0.0,2117.7
2024-05-12 11:28:48,Coffee,23.38,0.0,2094.32
2024-05-12 19:09:52,Market,142.33,0.0,1951.99
2024-05-13 04:45:47,Restaurant,287.32,0.0,1664.67
2024-05-14 02:26:15,Utility/Bills,89.65,0.0,1575.02
2024-05-14 05:57:22,Learning,401.35,0.0,1173.67
2024-05-15 00:25:45,Events,109.2,0.0,1064.47
2024-05-15 02:47:40,Market,69.96,0.0,994.51
2024-05-15 13:55:22,Transport,32.72,0.0,961.79
2024-05-15 19:09:46,Events,111.31,0.0,850.48
2024-05-16 13:49:36,Phone,128.25,0.0,722.23
2024-05-17 07:00:19,Taxi,123.31,0.0,598.92
2024-05-17 11:21:15,EMI,43.68,0.0,555.24
2024-05-18 14:48:03,Transport,9.87,0.0,545.37
2024-05-18 16:20:13,Utility/Bills,82.36,0.0,463.01
2024-05-19 00:00:00,Gift,0.0,1121.79,1584.8
2024-05-19 03:04:28,Business_expenses,102.54,0.0,1482.26
2024-05-19 19:46:59,Taxi,27.71,0.0,1454.55
2024-05-20 06:53:19,Market,112.6,0.0,1341.95
2024-05-20 10:16:14,Travel,41.29,0.0,1300.66
2024-05-20 14:38:51,Restaurant,119.75,0.0,1180.91
2024-05-21 02:00:52,Health,282.67,0.0,898.24
2024-05-21 05:58:46,Business_expenses,141.66,0.0,756.58
2024-05-21 16:57:20,Motel,32.82,0.0,723.76
2024-05-21 19:02:15,Communal,12.43,0.0,711.33
2024-05-22 12:39:10,Utility/Bills,85.14,0.0,626.19
2024-05-22 15:43:33,Learning,209.75,0.0,416.44
2024-05-23 12:42:05,Business_expenses,66.26,0.0,350.18
2024-05-24 09:44:45,EMI,113.89,0.0,236.29
2024-05-25 00:00:00,Business_income,0.0,3068.05,3304.34
2024-05-25 02:51:08,Coffee,6.73,0.0,3297.61
2024-05-25 06:12:47,Fuel,37.14,0.0,3260.47
2024-05-25 06:26:02,Business_expenses,134.72,0.0,3125.75
2024-05-25 14:05:44,Learning,255.99,0.0,2869.76
2024-05-26 01:29:12,Taxi,80.92,0.0,2788.84
2024-05-26 07:21:22,Film/enjoyment,129.04,0.0,2659.8
2024-05-26 12:44:21,Joy,110.1,0.0,2549.7
2024-05-26 15:48:23,Market,183.54,0.0,2366.16
2024-05-27 10:39:08,Fuel,37.11,0.0,2329.05
2024-05-28 14:55:10,Clothing,55.33,0.0,2273.72
2024-05-28 15:16:24,Phone,72.6,0.0,2201.12
2024-05-28 17:51:01,Phone,37.42,0.0,2163.7
2024-05-29 00:00:00,Refund,0.0,3904.59,6068.29
2024-05-29 23:49:20,Business_expenses,145.73,0.0,5922.56
2024-05-30 00:58:39,Joy,53.64,0.0,5868.92
2024-05-31 00:00:00,Refund,0.0,2919.03,8787.95
2024-05-31 10:04:04,Loan_Repayment,141.98,0.0,8645.97
2024-05-31 15:31:05,Business_expenses,45.88,0.0,8600.09
2024-05-31 18:51:07,Learning,532.72,0.0,8067.37
2024-06-01 03:58:16,Taxi,63.63,0.0,8003.74
2024-06-01 10:25:10,Film/enjoyment,16.12,0.0,7987.62
2024-06-01 18:55:33,Taxi,79.59,0.0,7908.03
2024-06-01 19:55:07,Health,356.66,0.0,7551.37
2024-06-02 10:06:10,Joy,83.19,0.0,7468.18
2024-06-02 22:13:04,Health,145.07,0.0,7323.11
2024-06-03 03:43:17,Tech,143.83,0.0,7179.28
2024-06-03 10:08:37,Learning,527.35,0.0,6651.93
2024-06-03 23:15:01,Tech,3546.08,0.0,3105.85
2024-06-04 01:24:33,Joy,29.34,0.0,3076.51
2024-06-04 02:48:38,Utility/Bills,108.91,0.0,2967.6
2024-06-04 08:12:33,Tech,253.68,0.0,2713.92
2024-06-05 00:00:00,Utility/Bills,346.96,0.0,2366.96
2024-06-05 07:10:51,Coffee,26.32,0.0,2340.64
2024-06-05 19:48:51,EMI,29.2,0.0,2311.44
2024-06-06 02:21:45,Travel,47.02,0.0,2264.42
2024-06-07 18:09:10,Coffee,39.73,0.0,2224.69
2024-06-07 20:28:13,Market,167.64,0.0,2057.05
2024-06-07 20:28:59,Travel,35.96,0.0,2021.09
2024-06-08 10:44:18,Joy,91.17,0.0,1929.92
2024-06-08 15:21:26,Taxi,146.23,0.0,1783.69
2024-06-08 18:34:25,Tech,213.68,0.0,1570.01
2024-06-09 00:23:39,Market,143.69,0.0,1426.32
2024-06-09 06:52:29,Joy,121.32,0.0,1305.0
2024-06-09 14:01:09,Motel,135.59,0.0,1169.41
2024-06-09 23:09:38,Market,87.67,0.0,1081.74
2024-06-10 05:52:21,Taxi,81.29,0.0,1000.45
2024-06-10 17:21:49,Rent Car,38.24,0.0,962.21
2024-06-11 12:07:16,Phone,85.38,0.0,876.83
2024-06-11 15:26:07,Communal,89.46,0.0,787.37
2024-06-12 17:16:21,Loan_Repayment,20.35,0.0,767.02
2024-06-12 18:36:13,Fuel,158.43,0.0,608.59
2024-06-12 19:58:39,Other,63.14,0.0,545.45
2024-06-13 12:22:53,EMI,85.55,0.0,459.9
2024-06-14 08:26:58,Loan_Repayment,43.43,0.0,416.47
2024-06-15 04:17:33,Travel,74.32,0.0,342.15
2024-06-15 06:18:22,Loan_Repayment,141.56,0.0,200.59
2024-06-16 00:00:00,Refund,0.0,1151.17,1351.76
2024-06-16 07:36:30,Health,681.7,0.0,670.06
2024-06-17 12:11:25,Joy,128.02,0.0,542.04
2024-06-17 20:35:07,Rent Car,124.25,0.0,417.79
2024-06-17 21:20:50,Film/enjoyment,101.33,0.0,316.46
2024-06-18 05:28:44,Events,77.0,0.0,239.46
2024-06-18 13:09:02,Phone,123.4,0.0,116.06
2024-06-19 02:54:39,Transport,26.78,0.0,89.28
2024-06-21 00:00:00,Business_income,0.0,2368.62,2457.9
2024-06-21 02:33:31,Health,284.89,0.0,2173.01
2024-06-21 22:39:47,Loan_Repayment,135.08,0.0,2037.93
2024-06-22 16:20:22,Fuel,125.79,0.0,1912.14
2024-06-23 16:44:53,Joy,87.44,0.0,1824.7
2024-06-24 02:49:27,Joy,19.8,0.0,1804.9
2024-06-25 20:18:33,Motel,142.25,0.0,1662.65
2024-06-26 18:08:20,Travel,82.71,0.0,1579.94
2024-06-26 22:23:50,Market,112.38,0.0,1467.56
2024-06-26 23:05:14,Learning,629.75,0.0,837.81
2024-06-27 10:25:06,Motel,131.55,0.0,706.26
2024-06-27 11:28:22,Rent Car,37.68,0.0,668.58
2024-06-28 03:36:53,Transport,29.56,0.0,639.02
2024-06-28 22:15:32,Tech,485.68,0.0,153.34
2024-06-30 00:00:00,Gift,0.0,3244.14,3397.48
2024-06-30 05:44:37,Phone,22.17,0.0,3375.31
