date,category,debit,credit,balance
2024-10-01 02:21:22+00:00,Transport,0.5,0.0,9811.82
2024-10-01 03:54:24+00:00,Sport,89.0,0.0,9722.82
2024-10-01 03:54:27+00:00,Sport,20.0,0.0,9702.82
2024-10-01 03:55:38+00:00,Market,0.5,0.0,9702.32
2024-10-01 12:42:23+00:00,Restuarant,55.0,0.0,9647.32
2024-10-01 12:42:29+00:00,Coffe,7.4,0.0,9639.92
2024-10-01 15:05:34+00:00,Transport,0.5,0.0,9639.42
2024-10-01 15:47:59+00:00,Market,18.0,0.0,9621.42
2024-10-01 16:29:17+00:00,Market,1.0,0.0,9620.42
2024-10-01 16:29:19+00:00,Other,20.0,0.0,9600.42
2024-10-02 02:06:00+00:00,Taxi,4.0,0.0,9596.42
2024-10-02 03:52:42+00:00,Market,7.5,0.0,9588.92
2024-10-02 08:33:27+00:00,Restuarant,7.0,0.0,9581.92
2024-10-02 13:04:49+00:00,Events,200.0,0.0,9381.92
2024-10-02 13:48:00+00:00,Taxi,7.0,0.0,9374.92
2024-10-02 17:27:20+00:00,Other,70.0,0.0,9304.92
2024-10-03 03:57:44+00:00,Market,7.8,0.0,9297.12
2024-10-03 07:42:56+00:00,Restuarant,7.2,0.0,9289.92
2024-10-03 09:08:03+00:00,Coffe,5.25,0.0,9284.67
2024-10-03 13:00:31+00:00,Tech,5.6,0.0,9279.07
2024-10-03 14:20:00+00:00,Coffe,15.0,0.0,9264.07
2024-10-03 16:24:48+00:00,Transport,0.5,0.0,9263.57
2024-10-04 02:21:58+00:00,Transport,0.5,0.0,9263.07
2024-10-04 04:00:59+00:00,Market,7.0,0.0,9256.07
2024-10-04 09:16:11+00:00,Coffe,9.0,0.0,9247.07
2024-10-04 09:45:35+00:00,business_expenses,17.0,0.0,9230.07
2024-10-04 09:56:51+00:00,Restuarant,11.0,0.0,9219.07
2024-10-04 14:25:32+00:00,Coffe,7.4,0.0,9211.67
2024-10-04 18:33:07+00:00,Transport,0.5,0.0,9211.17
2024-10-04 19:08:29+00:00,Market,5.55,0.0,9205.62
2024-10-05 06:17:35+00:00,Transport,0.5,0.0,9205.12
2024-10-05 07:01:41+00:00,Coffe,15.0,0.0,9190.12
2024-10-05 11:42:32+00:00,Learning,33.0,0.0,9157.12
2024-10-05 11:58:12+00:00,Restuarant,8.0,0.0,9149.12
2024-10-05 12:43:01+00:00,Transport,0.5,0.0,9148.62
2024-10-05 13:00:08+00:00,Learning,15.0,0.0,9133.62
2024-10-06 02:25:06+00:00,Transport,0.5,0.0,9133.12
2024-10-06 04:10:55+00:00,Market,0.5,0.0,9132.62
2024-10-06 04:38:00+00:00,Coffe,15.0,0.0,9117.62
2024-10-06 09:38:15+00:00,Coffe,15.0,0.0,9102.62
2024-10-06 11:56:17+00:00,Transport,0.5,0.0,9102.12
2024-10-06 12:43:37+00:00,Market,2.5,0.0,9099.62
2024-10-06 19:33:10+00:00,Phone,16.0,0.0,9083.62
2024-10-07 02:57:51+00:00,Transport,0.5,0.0,9083.12
2024-10-07 04:01:12+00:00,Market,7.0,0.0,9076.12
2024-10-07 07:24:13+00:00,Restuarant,9.0,0.0,9067.12
2024-10-07 08:12:30+00:00,Coffe,6.4,0.0,9060.72
2024-10-07 13:33:26+00:00,Coffe,7.0,0.0,9053.72
2024-10-07 13:58:59+00:00,Coffe,7.2,0.0,9046.52
2024-10-07 17:45:11+00:00,Transport,0.5,0.0,9046.02
2024-10-07 18:22:19+00:00,Market,16.0,0.0,9030.02
2024-10-08 02:26:30+00:00,Transport,0.5,0.0,9029.52
2024-10-08 04:08:16+00:00,Market,7.4,0.0,9022.12
2024-10-08 07:20:04+00:00,Restuarant,11.0,0.0,9011.12
2024-10-08 08:39:10+00:00,Clothing,150.0,0.0,8861.12
2024-10-08 08:52:52+00:00,Market,8.0,0.0,8853.12
2024-10-08 13:34:38+00:00,Coffe,15.0,0.0,8838.12
2024-10-08 14:41:24+00:00,Taxi,7.0,0.0,8831.12
2024-10-08 16:38:38+00:00,Transport,0.5,0.0,8830.62
2024-10-09 05:07:00+00:00,Transport,0.5,0.0,8830.12
2024-10-09 07:07:45+00:00,Restuarant,23.0,0.0,8807.12
2024-10-09 09:41:10+00:00,Coffe,15.0,0.0,8792.12
2024-10-09 12:50:48+00:00,Coffe,8.0,0.0,8784.12
2024-10-09 17:40:13+00:00,Transport,1.5,0.0,8782.62
2024-10-09 18:23:10+00:00,Market,5.5,0.0,8777.12
2024-10-10 07:28:32+00:00,Learning,50.0,0.0,8727.12
2024-10-10 07:36:10+00:00,Transport,1.0,0.0,8726.12
2024-10-10 08:32:46+00:00,Coffe,15.0,0.0,8711.12
2024-10-10 13:45:09+00:00,Coffe,8.0,0.0,8703.12
2024-10-10 16:37:09+00:00,Transport,0.5,0.0,8702.62
2024-10-11 07:17:38+00:00,Transport,0.5,0.0,8702.12
2024-10-11 08:34:21+00:00,Market,8.0,0.0,8694.12
2024-10-11 08:41:41+00:00,Phone,3.0,0.0,8691.12
2024-10-11 09:50:10+00:00,Coffe,15.0,0.0,8676.12
2024-10-11 13:33:11+00:00,Coffe,8.0,0.0,8668.12
2024-10-11 16:31:39+00:00,Transport,0.5,0.0,8667.62
2024-10-11 17:14:36+00:00,Market,5.3,0.0,8662.32
2024-10-12 02:27:35+00:00,Transport,0.5,0.0,8661.82
2024-10-12 04:10:15+00:00,Market,7.4,0.0,8654.42
2024-10-12 10:03:24+00:00,Restuarant,5.8,0.0,8648.62
2024-10-12 10:03:25+00:00,Coffe,5.6,0.0,8643.02
2024-10-12 12:40:57+00:00,Transport,0.5,0.0,8642.52
2024-10-12 14:01:56+00:00,Other,10.0,0.0,8632.52
2024-10-13 03:02:40+00:00,Transport,0.5,0.0,8632.02
2024-10-13 04:15:34+00:00,Market,8.3,0.0,8623.72
2024-10-13 04:35:30+00:00,Taxi,2.5,0.0,8621.22
2024-10-13 04:35:32+00:00,Coffe,13.0,0.0,8608.22
2024-10-13 10:51:50+00:00,Transport,0.5,0.0,8607.72
2024-10-13 11:41:01+00:00,Restuarant,22.0,0.0,8585.72
2024-10-13 11:48:31+00:00,Transport,0.5,0.0,8585.22
2024-10-13 12:27:37+00:00,Market,8.0,0.0,8577.22
2024-10-14 02:02:01+00:00,Taxi,4.1,0.0,8573.12
2024-10-14 03:53:15+00:00,Market,11.0,0.0,8562.12
2024-10-14 06:49:48+00:00,Restuarant,7.2,0.0,8554.92
2024-10-14 11:53:58+00:00,Taxi,5.1,0.0,8549.82
2024-10-14 12:48:46+00:00,Transport,0.5,0.0,8549.32
2024-10-14 13:38:54+00:00,Coffe,13.0,0.0,8536.32
2024-10-14 17:42:30+00:00,Transport,0.5,0.0,8535.82
2024-10-15 02:16:05+00:00,Transport,0.5,0.0,8535.32
2024-10-15 03:59:17+00:00,Market,7.7,0.0,8527.62
2024-10-15 07:30:43+00:00,Restuarant,14.0,0.0,8513.62
2024-10-15 14:11:43+00:00,Coffe,5.6,0.0,8508.02
2024-10-15 17:25:25+00:00,Transport,0.5,0.0,8507.52
2024-10-15 18:06:36+00:00,Market,5.12,0.0,8502.4
2024-10-16 02:24:20+00:00,Transport,0.5,0.0,8501.9
2024-10-16 04:06:45+00:00,Market,7.4,0.0,8494.5
2024-10-16 08:45:20+00:00,Restuarant,10.0,0.0,8484.5
2024-10-16 13:30:51+00:00,Coffe,5.6,0.0,8478.9
2024-10-17 02:21:07+00:00,Transport,0.5,0.0,8478.4
2024-10-17 04:03:19+00:00,Market,10.0,0.0,8468.4
2024-10-17 08:35:29+00:00,Restuarant,10.0,0.0,8458.4
2024-10-17 08:40:28+00:00,Learning,30.0,0.0,8428.4
2024-10-17 13:34:26+00:00,Transport,0.5,0.0,8427.9
2024-10-17 13:47:21+00:00,Market,10.0,0.0,8417.9
2024-10-18 02:32:10+00:00,Transport,0.5,0.0,8417.4
2024-10-18 04:02:21+00:00,Market,8.8,0.0,8408.6
2024-10-18 08:50:41+00:00,Restuarant,10.0,0.0,8398.6
2024-10-18 13:26:57+00:00,Coffe,13.0,0.0,8385.6
2024-10-18 18:57:51+00:00,Market,6.0,0.0,8379.6
2024-10-19 09:03:00+00:00,Transport,0.5,0.0,8379.1
2024-10-19 09:38:25+00:00,Coffe,13.0,0.0,8366.1
2024-10-19 13:45:50+00:00,Coffe,5.6,0.0,8360.5
2024-10-19 17:55:54+00:00,Transport,0.5,0.0,8360.0
2024-10-19 18:41:58+00:00,Market,22.0,0.0,8338.0
2024-10-20 03:15:06+00:00,Transport,1.0,0.0,8337.0
2024-10-20 04:36:24+00:00,Taxi,2.6,0.0,8334.4
2024-10-20 04:37:49+00:00,Market,9.0,0.0,8325.4
2024-10-20 04:54:21+00:00,Coffe,13.0,0.0,8312.4
2024-10-20 07:12:48+00:00,Phone,5.0,0.0,8307.4
2024-10-20 10:40:05+00:00,Restuarant,24.0,0.0,8283.4
2024-10-20 11:15:57+00:00,Other,12.0,0.0,8271.4
2024-10-20 11:56:34+00:00,Other,10.0,0.0,8261.4
2024-10-20 12:54:13+00:00,Market,6.0,0.0,8255.4
2024-10-21 09:13:07+00:00,Phone,25.0,0.0,8230.4
2024-10-21 09:20:29+00:00,Transport,0.5,0.0,8229.9
2024-10-21 09:32:56+00:00,Transport,0.5,0.0,8229.4
2024-10-21 10:14:55+00:00,Coffe,13.0,0.0,8216.4
2024-10-21 12:32:37+00:00,Learning,50.0,0.0,8166.4
2024-10-21 13:14:56+00:00,Coffe,15.0,0.0,8151.4
2024-10-21 18:12:15+00:00,Transport,0.5,0.0,8150.9
2024-10-21 18:24:25+00:00,Market,6.0,0.0,8144.9
2024-10-22 06:21:47+00:00,Taxi,3.0,0.0,8141.9
2024-10-22 06:25:47+00:00,Coffe,13.0,0.0,8128.9
2024-10-22 11:46:29+00:00,Coffe,5.6,0.0,8123.3
2024-10-22 11:46:32+00:00,Restuarant,60.0,0.0,8063.3
2024-10-22 16:53:41+00:00,Market,3.0,0.0,8060.3
2024-10-23 03:35:16+00:00,Transport,0.5,0.0,8059.8
2024-10-23 05:19:13+00:00,Taxi,3.0,0.0,8056.8
2024-10-23 05:21:07+00:00,Market,11.0,0.0,8045.8
2024-10-23 05:40:30+00:00,Coffe,5.6,0.0,8040.2
2024-10-23 09:42:33+00:00,Coffe,13.0,0.0,8027.2
2024-10-23 12:38:37+00:00,Coffe,5.6,0.0,8021.6
2024-10-23 18:13:26+00:00,Market,21.0,0.0,8000.6
2024-10-24 07:59:00+00:00,Transport,0.5,0.0,8000.1
2024-10-24 10:59:03+00:00,Coffe,13.0,0.0,7987.1
2024-10-24 10:59:05+00:00,Market,0.5,0.0,7986.6
2024-10-24 19:40:35+00:00,Market,3.0,0.0,7983.6
2024-10-24 19:40:43+00:00,Communal,100.0,0.0,7883.6
2024-10-25 08:37:08+00:00,Transport,0.5,0.0,7883.1
2024-10-25 09:15:31+00:00,Market,5.64,0.0,7877.46
2024-10-25 10:22:26+00:00,Market,10.0,0.0,7867.46
2024-10-25 10:59:46+00:00,Coffe,6.0,0.0,7861.46
2024-10-25 15:39:55+00:00,Coffe,13.0,0.0,7848.46
2024-10-25 18:21:18+00:00,Transport,0.5,0.0,7847.96
2024-10-26 03:12:56+00:00,Transport,1.0,0.0,7846.96
2024-10-26 04:53:56+00:00,Transport,0.5,0.0,7846.46
2024-10-26 05:43:24+00:00,Other,15.0,0.0,7831.46
2024-10-26 06:29:58+00:00,Coffe,13.0,0.0,7818.46
2024-10-26 10:20:17+00:00,Market,5.0,0.0,7813.46
2024-10-27 06:41:46+00:00,Transport,1.0,0.0,7812.46
2024-10-27 08:17:23+00:00,Market,7.4,0.0,7805.06
2024-10-27 08:17:25+00:00,Taxi,3.0,0.0,7802.06
2024-10-27 08:36:18+00:00,Coffe,13.0,0.0,7789.06
2024-10-27 13:35:49+00:00,Restuarant,23.0,0.0,7766.06
2024-10-27 14:13:12+00:00,Transport,0.5,0.0,7765.56
2024-10-27 15:28:32+00:00,Other,10.0,0.0,7755.56
2024-10-27 15:28:33+00:00,Market,28.0,0.0,7727.56
2024-10-28 03:36:38+00:00,Taxi,9.3,0.0,7718.26
2024-10-28 06:45:49+00:00,Restuarant,7.2,0.0,7711.06
2024-10-28 08:25:26+00:00,Clothing,126.0,0.0,7585.06
2024-10-28 08:27:08+00:00,Coffe,6.4,0.0,7578.66
2024-10-28 14:21:11+00:00,Restuarant,8.0,0.0,7570.66
2024-10-28 14:42:06+00:00,Coffe,5.0,0.0,7565.66
2024-10-29 02:19:15+00:00,Transport,0.5,0.0,7565.16
2024-10-29 03:58:00+00:00,Market,10.0,0.0,7555.16
2024-10-29 07:33:17+00:00,Restuarant,11.0,0.0,7544.16
2024-10-29 08:07:03+00:00,Coffe,6.4,0.0,7537.76
2024-10-29 13:36:39+00:00,Coffe,13.0,0.0,7524.76
2024-10-29 18:24:24+00:00,Market,7.0,0.0,7517.76
2024-10-30 02:23:01+00:00,Transport,0.5,0.0,7517.26
2024-10-30 03:59:28+00:00,Market,8.0,0.0,7509.26
2024-10-30 07:06:20+00:00,Restuarant,24.0,0.0,7485.26
2024-10-30 08:07:09+00:00,Coffe,6.4,0.0,7478.86
2024-10-30 11:01:15+00:00,Events,10.0,0.0,7468.86
2024-10-30 17:45:55+00:00,Transport,1.0,0.0,7467.86
2024-10-30 18:15:49+00:00,Restuarant,17.0,0.0,7450.86
2024-10-31 01:33:42+00:00,Salary,0.0,7000.0,14450.86
2024-10-31 02:12:28+00:00,Sport,89.0,0.0,14361.86
2024-10-31 02:25:26+00:00,Transport,1.0,0.0,14360.86
2024-10-31 03:58:59+00:00,Market,9.0,0.0,14351.86
2024-10-31 08:02:18+00:00,Coffe,6.4,0.0,14345.46
2024-10-31 14:21:46+00:00,Coffe,12.0,0.0,14333.46
2024-10-31 14:32:45+00:00,Events,20.0,0.0,14313.46
2024-10-31 19:12:15+00:00,Market,24.0,0.0,14289.46
2024-11-01 03:51:30+00:00,Market,7.4,0.0,14282.06
2024-11-01 06:01:24+00:00,Restuarant,8.0,0.0,14274.06
2024-11-01 08:07:07+00:00,Coffe,6.4,0.0,14267.66
2024-11-01 13:25:35+00:00,Coffe,11.0,0.0,14256.66
2024-11-01 17:39:54+00:00,Transport,0.5,0.0,14256.16
2024-11-02 06:49:15+00:00,Transport,0.5,0.0,14255.66
2024-11-02 07:49:19+00:00,Taxi,4.1,0.0,14251.56
2024-11-02 08:55:31+00:00,Sport,20.0,0.0,14231.56
2024-11-02 09:00:15+00:00,Market,9.0,0.0,14222.56
2024-11-02 09:11:46+00:00,Learning,20.0,0.0,14202.56
2024-11-02 10:21:56+00:00,Coffe,5.6,0.0,14196.96
2024-11-02 14:03:57+00:00,Coffe,10.0,0.0,14186.96
2024-11-02 18:33:29+00:00,Transport,0.5,0.0,14186.46
2024-11-02 19:15:39+00:00,Market,19.0,0.0,14167.46
2024-11-03 03:11:25+00:00,Learning,8.0,0.0,14159.46
2024-11-03 04:56:15+00:00,Transport,0.5,0.0,14158.96
2024-11-03 07:03:24+00:00,Coffe,5.6,0.0,14153.36
2024-11-03 10:25:53+00:00,Transport,0.5,0.0,14152.86
2024-11-03 12:14:43+00:00,Other,25.0,0.0,14127.86
2024-11-03 15:18:03+00:00,Restuarant,52.0,0.0,14075.86
2024-11-03 15:20:10+00:00,Transport,0.5,0.0,14075.36
2024-11-04 10:14:39+00:00,Phone,20.0,0.0,14055.36
2024-11-04 11:54:55+00:00,Transport,0.5,0.0,14054.86
2024-11-04 13:39:38+00:00,Coffe,13.0,0.0,14041.86
2024-11-04 18:04:59+00:00,Transport,1.0,0.0,14040.86
2024-11-04 18:20:07+00:00,Market,1.0,0.0,14039.86
2024-11-05 08:35:30+00:00,Learning,20.0,0.0,14019.86
2024-11-05 10:11:15+00:00,Transport,0.5,0.0,14019.36
2024-11-05 10:20:03+00:00,Transport,0.5,0.0,14018.86
2024-11-05 11:53:25+00:00,Market,7.4,0.0,14011.46
2024-11-05 12:19:11+00:00,Coffe,5.6,0.0,14005.86
2024-11-05 15:26:25+00:00,Coffe,5.6,0.0,14000.26
2024-11-05 18:23:23+00:00,Market,6.28,0.0,13993.98
2024-11-06 07:43:26+00:00,Transport,0.5,0.0,13993.48
2024-11-06 09:11:40+00:00,Market,7.4,0.0,13986.08
2024-11-06 09:47:02+00:00,Market,13.0,0.0,13973.08
2024-11-06 12:53:59+00:00,Coffe,10.0,0.0,13963.08
2024-11-06 14:32:15+00:00,Restuarant,6.5,0.0,13956.58
2024-11-06 14:36:16+00:00,Coffe,4.5,0.0,13952.08
2024-11-06 16:09:21+00:00,Transport,0.5,0.0,13951.58
2024-11-06 16:47:44+00:00,Market,12.0,0.0,13939.58
2024-11-07 09:18:07+00:00,Learning,6.4,0.0,13933.18
2024-11-07 09:18:24+00:00,Transport,0.5,0.0,13932.68
2024-11-07 10:55:59+00:00,Market,8.0,0.0,13924.68
2024-11-07 11:23:56+00:00,Coffe,13.0,0.0,13911.68
2024-11-07 14:48:07+00:00,Restuarant,6.5,0.0,13905.18
2024-11-07 15:04:22+00:00,Transport,0.5,0.0,13904.68
2024-11-07 15:52:14+00:00,Market,16.0,0.0,13888.68
2024-11-08 08:54:08+00:00,Other,20.0,0.0,13868.68
2024-11-08 10:06:29+00:00,Transport,0.5,0.0,13868.18
2024-11-08 11:02:35+00:00,Coffe,13.0,0.0,13855.18
2024-11-08 14:52:23+00:00,Restuarant,6.5,0.0,13848.68
2024-11-08 15:06:03+00:00,Transport,0.5,0.0,13848.18
2024-11-08 16:00:45+00:00,Market,9.25,0.0,13838.93
2024-11-09 07:56:37+00:00,Transport,1.0,0.0,13837.93
2024-11-09 10:07:10+00:00,Coffe,15.0,0.0,13822.93
2024-11-09 11:17:02+00:00,Transport,0.5,0.0,13822.43
2024-11-09 15:35:45+00:00,Restuarant,35.0,0.0,13787.43
2024-11-09 16:17:13+00:00,Market,15.0,0.0,13772.43
2024-11-10 04:14:20+00:00,Transport,0.5,0.0,13771.93
2024-11-10 06:18:49+00:00,Market,7.4,0.0,13764.53
2024-11-10 06:22:56+00:00,Coffe,6.0,0.0,13758.53
2024-11-10 10:43:14+00:00,Learning,50.0,0.0,13708.53
2024-11-10 13:36:44+00:00,Coffe,5.6,0.0,13702.93
2024-11-10 16:51:09+00:00,Transport,0.5,0.0,13702.43
2024-11-11 08:08:03+00:00,Transport,0.5,0.0,13701.93
